tar_lum,mat_lum,bg_tar,bg_mat
0,0.13845138451384514,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.1079010790107901,gray,gray
0,0.0006500065000650006,gray,gray
0,0.0,gray,gray
0,0.1027010270102701,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.1943519435194352,gray,gray
0,0.25805258052580526,gray,gray
0,0.016250162501625018,gray,gray
0,0.03770037700377004,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.06565065650656507,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0013000130001300013,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0013000130001300013,gray,gray
0,0.0,gray,gray
0,0.18785187851878518,gray,gray
0,0.0006500065000650006,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.12285122851228512,gray,gray
0,0.06370063700637006,gray,gray
0,0.0,gray,gray
0,0.019500195001950018,gray,gray
0,0.006500065000650006,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0013000130001300013,gray,gray
0,0.0026000260002600026,gray,gray
0,0.0013000130001300013,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.02925029250292503,gray,gray
0,0.025350253502535024,gray,gray
0,0.0,gray,gray
0,0.11505115051150512,gray,gray
0,0.02080020800208002,gray,gray
0,0.08385083850838508,gray,gray
0,0.0,gray,gray
0,0.007150071500715007,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.2873028730287303,gray,gray
0,0.0,gray,gray
0,0.007150071500715007,gray,gray
0,0.0,gray,gray
0,0.005850058500585006,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.011050110501105012,gray,gray
0,0.0,gray,gray
0,0.0013000130001300013,gray,gray
0,0.013000130001300013,gray,gray
0,0.00910009100091001,gray,gray
0,0.42705427054270545,gray,gray
0,0.016900169001690016,gray,gray
0,0.0,gray,gray
0,0.044850448504485045,gray,gray
0,0.00910009100091001,gray,gray
0,0.032500325003250036,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.07670076700767008,gray,gray
0,0.0,gray,gray
0,0.011050110501105012,gray,gray
0,0.0,gray,gray
0,0.003250032500325003,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.001950019500195002,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.001950019500195002,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.02925029250292503,gray,gray
0,0.0,gray,gray
0,0.0013000130001300013,gray,gray
0,0.01040010400104001,gray,gray
0,0.0,gray,gray
0,0.1007510075100751,gray,gray
5,3.852588525885259,gray,gray
5,2.2184721847218474,gray,gray
5,1.3240632406324062,gray,gray
5,1.7491674916749167,gray,gray
5,2.2678726787267873,gray,gray
5,1.1999119991199911,gray,gray
5,3.653036530365304,gray,gray
5,2.3556235562355625,gray,gray
5,0.9119591195911959,gray,gray
5,3.6192361923619236,gray,gray
5,1.4176641766417664,gray,gray
5,1.7550175501755017,gray,gray
5,4.172391723917239,gray,gray
5,4.491544915449155,gray,gray
5,2.784627846278463,gray,gray
5,3.0654306543065433,gray,gray
5,1.8577185771857718,gray,gray
5,2.095620956209562,gray,gray
5,0.8151081510815108,gray,gray
5,1.4787647876478764,gray,gray
5,3.3345333453334534,gray,gray
5,0.6487064870648707,gray,gray
5,0.946409464094641,gray,gray
5,2.4017740177401774,gray,gray
5,2.058570585705857,gray,gray
5,1.3903639036390363,gray,gray
5,2.4056740567405672,gray,gray
5,1.6815668156681567,gray,gray
5,4.137941379413794,gray,gray
5,2.358873588735887,gray,gray
5,1.7582675826758267,gray,gray
5,1.7504675046750466,gray,gray
5,0.8352583525835259,gray,gray
5,1.831068310683107,gray,gray
5,3.7544375443754436,gray,gray
5,3.318933189331893,gray,gray
5,1.9630196301963019,gray,gray
5,2.830128301283013,gray,gray
5,2.5746757467574675,gray,gray
5,1.1992619926199262,gray,gray
5,1.8070180701807017,gray,gray
5,2.112521125211252,gray,gray
5,2.3939739397393973,gray,gray
5,2.4479244792447923,gray,gray
5,2.3822738227382274,gray,gray
5,1.6731167311673116,gray,gray
5,1.3156131561315614,gray,gray
5,2.969229692296923,gray,gray
5,2.919179191791918,gray,gray
5,1.1303613036130362,gray,gray
5,3.701137011370114,gray,gray
5,2.846378463784638,gray,gray
5,3.4801348013480133,gray,gray
5,2.2171721717217174,gray,gray
5,2.5915759157591576,gray,gray
5,1.6029160291602915,gray,gray
5,1.1596115961159612,gray,gray
5,2.2093720937209373,gray,gray
5,4.62869628696287,gray,gray
5,1.5203652036520365,gray,gray
5,2.6000260002600024,gray,gray
5,1.8635686356863568,gray,gray
5,2.5571255712557126,gray,gray
5,1.1654616546165462,gray,gray
5,1.7725677256772567,gray,gray
5,2.059870598705987,gray,gray
5,1.918169181691817,gray,gray
5,2.6851768517685177,gray,gray
5,1.3650136501365013,gray,gray
5,2.3738237382373826,gray,gray
5,2.7235272352723525,gray,gray
5,2.6513765137651375,gray,gray
5,5.218252182521825,gray,gray
5,2.7930779307793077,gray,gray
5,1.6243662436624366,gray,gray
5,3.140181401814018,gray,gray
5,2.6481264812648124,gray,gray
