tar_lum,mat_lum,target_bg,match_bg,spacing
0.0,0.009750097500975007,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.08775087750877507,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.11050110501105012,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.025350253502535024,gray,gray,even
0.0,0.1072510725107251,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.002600026000260002,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.08320083200832007,gray,gray,even
0.0,0.041600416004160035,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.003900039000390004,gray,gray,even
0.0,0.016900169001690016,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.026000260002600025,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.039000390003900036,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.1033510335103351,gray,gray,even
0.0,0.01885018850188502,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.02015020150201502,gray,gray,even
0.0,0.024700247002470026,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.004550045500455005,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.16640166401664014,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.04225042250422504,gray,gray,even
0.0,0.03835038350383504,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.006500065000650006,gray,gray,even
0.0,0.026000260002600025,gray,gray,even
0.0,0.2294522945229452,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.2138521385213852,gray,gray,even
0.0,0.009750097500975007,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.03380033800338003,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.07280072800728007,gray,gray,even
0.0,0.035100351003510034,gray,gray,even
0.0,0.005200052000520004,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0006500065000650005,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.022100221002210024,gray,gray,even
0.0,0.1950019500195002,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.017550175501755017,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.037050370503705035,gray,gray,even
0.0,0.04290042900429005,gray,gray,even
0.0,0.08190081900819009,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.16445164451644514,gray,gray,even
0.0,0.006500065000650006,gray,gray,even
0.0,0.0,gray,gray,even
