tar_lum,mat_lum,target_bg,match_bg,spacing
36.1,44.37529375293753,gray,gray,even
36.1,43.95278952789528,gray,gray,even
36.1,46.80241802418024,gray,gray,even
36.1,48.545735457354574,gray,gray,even
36.1,48.0159801598016,gray,gray,even
36.1,46.207012070120705,gray,gray,even
36.1,43.265082650826514,gray,gray,even
36.1,48.13883138831388,gray,gray,even
36.1,49.47069470694707,gray,gray,even
36.1,46.95256952569526,gray,gray,even
36.1,50.87275872758728,gray,gray,even
36.1,50.452854528545295,gray,gray,even
36.1,47.76962769627696,gray,gray,even
36.1,41.940369403694035,gray,gray,even
36.1,47.0039200392004,gray,gray,even
36.1,45.893708937089364,gray,gray,even
36.1,49.27569275692757,gray,gray,even
36.1,45.212502125021246,gray,gray,even
36.1,44.73149731497315,gray,gray,even
36.1,42.921879218792185,gray,gray,even
36.1,47.17032170321704,gray,gray,even
36.1,47.68252682526826,gray,gray,even
36.1,45.459504595045956,gray,gray,even
36.1,46.307113071130715,gray,gray,even
36.1,49.7859478594786,gray,gray,even
36.1,48.46773467734678,gray,gray,even
36.1,43.5289852898529,gray,gray,even
36.1,44.92779927799278,gray,gray,even
36.1,47.8859788597886,gray,gray,even
36.1,47.11312113121132,gray,gray,even
36.1,48.09008090080901,gray,gray,even
36.1,47.26587265872658,gray,gray,even
36.1,45.664906649066495,gray,gray,even
36.1,47.4309743097431,gray,gray,even
36.1,42.364173641736414,gray,gray,even
36.1,44.33954339543396,gray,gray,even
36.1,45.98990989909899,gray,gray,even
36.1,50.575055750557496,gray,gray,even
36.1,49.679996799968,gray,gray,even
36.1,49.88994889948899,gray,gray,even
36.1,48.44173441734417,gray,gray,even
36.1,41.06741067410674,gray,gray,even
36.1,43.73828738287383,gray,gray,even
36.1,48.27013270132702,gray,gray,even
36.1,46.327913279132794,gray,gray,even
36.1,45.349003490034896,gray,gray,even
36.1,46.90056900569006,gray,gray,even
36.1,49.023490234902354,gray,gray,even
36.1,44.97394973949739,gray,gray,even
36.1,47.28082280822808,gray,gray,even
36.1,44.269992699926995,gray,gray,even
36.1,50.78760787607876,gray,gray,even
36.1,42.938779387793886,gray,gray,even
36.1,43.502985029850294,gray,gray,even
36.1,42.959579595795965,gray,gray,even
36.1,47.960079600796,gray,gray,even
36.1,47.7338773387734,gray,gray,even
36.1,46.13356133561336,gray,gray,even
36.1,51.184761847618475,gray,gray,even
36.1,46.12186121861218,gray,gray,even
36.1,48.035480354803546,gray,gray,even
36.1,47.05137051370514,gray,gray,even
36.1,46.38771387713878,gray,gray,even
36.1,41.12461124611246,gray,gray,even
36.1,42.623526235262354,gray,gray,even
36.1,43.229982299823,gray,gray,even
36.1,48.20448204482045,gray,gray,even
36.1,44.43119431194312,gray,gray,even
36.1,46.18621186211862,gray,gray,even
36.1,49.63774637746378,gray,gray,even
36.1,46.53851538515386,gray,gray,even
36.1,44.51959519595196,gray,gray,even
36.1,45.093550935509356,gray,gray,even
36.1,46.68216682166821,gray,gray,even
36.1,48.28443284432844,gray,gray,even
36.1,45.294402944029436,gray,gray,even
36.1,47.34582345823458,gray,gray,even
36.1,42.53447534475345,gray,gray,even
36.1,46.702317023170224,gray,gray,even
36.1,47.06437064370644,gray,gray,even
36.1,44.14259142591426,gray,gray,even
36.1,46.336363363633644,gray,gray,even
36.1,44.559895598956,gray,gray,even
36.1,40.180151801518015,gray,gray,even
36.1,45.51215512155122,gray,gray,even
36.1,46.18621186211862,gray,gray,even
36.1,47.236622366223656,gray,gray,even
36.1,47.7150271502715,gray,gray,even
36.1,48.15248152481525,gray,gray,even
36.1,43.16693166931669,gray,gray,even
43.3,52.71942719427194,gray,gray,even
43.3,50.86950869508696,gray,gray,even
43.3,51.769767697676976,gray,gray,even
43.3,49.38229382293822,gray,gray,even
43.3,47.97372973729738,gray,gray,even
43.3,48.911689116891175,gray,gray,even
43.3,49.65334653346533,gray,gray,even
43.3,51.05866058660586,gray,gray,even
43.3,51.43566435664357,gray,gray,even
43.3,52.62062620626207,gray,gray,even
43.3,50.382653826538274,gray,gray,even
43.3,49.929599295992965,gray,gray,even
43.3,52.9820298202982,gray,gray,even
43.3,54.84689846898469,gray,gray,even
43.3,54.28009280092801,gray,gray,even
43.3,52.34437344373443,gray,gray,even
43.3,49.19249192491925,gray,gray,even
43.3,54.41139411394114,gray,gray,even
43.3,55.83490834908349,gray,gray,even
43.3,53.14258142581426,gray,gray,even
43.3,57.33187331873319,gray,gray,even
43.3,56.884018840188396,gray,gray,even
43.3,54.01684016840169,gray,gray,even
43.3,47.77027770277703,gray,gray,even
43.3,53.19718197181972,gray,gray,even
43.3,52.0089700897009,gray,gray,even
43.3,55.626256262562634,gray,gray,even
43.3,51.27966279662797,gray,gray,even
43.3,50.76420764207643,gray,gray,even
43.3,48.82393823938239,gray,gray,even
43.3,53.3759337593376,gray,gray,even
43.3,53.92323923239233,gray,gray,even
43.3,51.544215442154425,gray,gray,even
43.3,52.451624516245154,gray,gray,even
43.3,56.171611716117155,gray,gray,even
43.3,54.763047630476315,gray,gray,even
43.3,49.475244752447516,gray,gray,even
43.3,50.974159741597425,gray,gray,even
43.3,54.1409914099141,gray,gray,even
43.3,53.31418314183143,gray,gray,even
43.3,54.35939359393594,gray,gray,even
43.3,53.477984779847795,gray,gray,even
43.3,51.76391763917639,gray,gray,even
43.3,53.6541365413654,gray,gray,even
43.3,48.22528225282253,gray,gray,even
43.3,50.34430344303443,gray,gray,even
43.3,52.11167111671117,gray,gray,even
43.3,57.01467014670147,gray,gray,even
43.3,56.05851058510585,gray,gray,even
43.3,56.282762827628275,gray,gray,even
43.3,54.73574735747357,gray,gray,even
43.3,46.8329683296833,gray,gray,even
43.3,49.69949699496995,gray,gray,even
43.3,54.55179551795518,gray,gray,even
43.3,52.47372473724737,gray,gray,even
43.3,51.42591425914259,gray,gray,even
43.3,53.08733087330872,gray,gray,even
43.3,55.356503565035645,gray,gray,even
43.3,51.02421024210242,gray,gray,even
43.3,53.49358493584936,gray,gray,even
43.3,50.26955269552696,gray,gray,even
43.3,57.2408724087241,gray,gray,even
43.3,48.84148841488415,gray,gray,even
43.3,49.447294472944726,gray,gray,even
43.3,48.86423864238642,gray,gray,even
43.3,54.22029220292203,gray,gray,even
43.3,53.97848978489785,gray,gray,even
43.3,52.26637266372664,gray,gray,even
43.3,57.66467664676647,gray,gray,even
43.3,52.25337253372535,gray,gray,even
43.3,54.301543015430155,gray,gray,even
43.3,53.24853248532485,gray,gray,even
43.3,52.53807538075381,gray,gray,even
43.3,46.894718947189475,gray,gray,even
43.3,48.50348503485035,gray,gray,even
43.3,49.154141541415406,gray,gray,even
43.3,54.48159481594815,gray,gray,even
43.3,50.44245442454425,gray,gray,even
43.3,52.32227322273223,gray,gray,even
43.3,56.01366013660137,gray,gray,even
43.3,52.69992699926999,gray,gray,even
43.3,50.537355373553744,gray,gray,even
43.3,51.15226152261522,gray,gray,even
43.3,52.85267852678527,gray,gray,even
43.3,54.56674566745667,gray,gray,even
43.3,51.36676366763668,gray,gray,even
43.3,53.56313563135632,gray,gray,even
43.3,48.40793407934079,gray,gray,even
43.3,52.874778747787474,gray,gray,even
43.3,53.26218262182622,gray,gray,even
43.3,50.1330513305133,gray,gray,even
43.3,52.48282482824828,gray,gray,even
43.3,50.58025580255803,gray,gray,even
43.3,45.87940879408794,gray,gray,even
43.3,51.60011600116001,gray,gray,even
43.3,52.32227322273223,gray,gray,even
43.3,53.44678446784468,gray,gray,even
43.3,53.958339583395826,gray,gray,even
43.3,54.42634426344264,gray,gray,even
43.3,49.08654086540865,gray,gray,even
50.5,57.63867638676387,gray,gray,even
50.5,55.69580695806958,gray,gray,even
