tar_lum,mat_lum,bg_tar,bg_mat
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0006500065000650006,gray,gray
0.0,0.01040010400104001,gray,gray
0.0,0.005850058500585006,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.007150071500715007,gray,gray
0.0,0.022100221002210024,gray,gray
0.0,0.0006500065000650006,gray,gray
0.0,0.04745047450474505,gray,gray
0.0,0.039000390003900036,gray,gray
0.0,0.004550045500455005,gray,gray
0.0,0.0,gray,gray
0.0,0.0006500065000650006,gray,gray
0.0,0.0,gray,gray
0.0,0.01885018850188502,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0013000130001300013,gray,gray
0.0,0.003900039000390004,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.026650266502665027,gray,gray
0.0,0.009750097500975009,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.005200052000520005,gray,gray
0.0,0.0013000130001300013,gray,gray
0.0,0.006500065000650006,gray,gray
0.0,0.001950019500195002,gray,gray
0.0,0.0,gray,gray
0.0,0.0026000260002600026,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.040950409504095044,gray,gray
0.0,0.024700247002470026,gray,gray
0.0,0.028600286002860027,gray,gray
0.0,0.009750097500975009,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.007800078000780008,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0006500065000650006,gray,gray
0.0,0.015600156001560016,gray,gray
0.0,0.0,gray,gray
0.0,0.001950019500195002,gray,gray
0.0,0.0,gray,gray
0.0,0.04550045500455004,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.005200052000520005,gray,gray
0.0,0.003900039000390004,gray,gray
0.0,0.0,gray,gray
0.0,0.054600546005460056,gray,gray
0.0,0.0,gray,gray
0.0,0.005850058500585006,gray,gray
0.0,0.0013000130001300013,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.007150071500715007,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.024050240502405024,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0006500065000650006,gray,gray
0.0,0.007800078000780008,gray,gray
0.0,0.0,gray,gray
0.0,0.001950019500195002,gray,gray
0.0,0.0,gray,gray
0.0,0.0006500065000650006,gray,gray
0.0,0.0013000130001300013,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.001950019500195002,gray,gray
0.0,0.003900039000390004,gray,gray
0.0,0.007150071500715007,gray,gray
0.0,0.0,gray,gray
7.2,3.6939869398693985,gray,gray
7.2,3.2714827148271484,gray,gray
7.2,3.4742847428474284,gray,gray
7.2,2.945829458294583,gray,gray
7.2,2.6500765007650076,gray,gray
7.2,2.8457284572845727,gray,gray
7.2,3.004330043300433,gray,gray
7.2,3.3137331373313734,gray,gray
7.2,3.3982339823398235,gray,gray
7.2,3.6712367123671235,gray,gray
7.2,3.1629316293162932,gray,gray
7.2,3.064130641306413,gray,gray
7.2,3.7557375573755736,gray,gray
7.2,4.204242042420424,gray,gray
7.2,4.065790657906579,gray,gray
7.2,3.6068860688606885,gray,gray
7.2,2.904879048790488,gray,gray
7.2,4.097640976409764,gray,gray
7.2,4.449944499444994,gray,gray
7.2,3.7934379343793436,gray,gray
7.2,4.83149831498315,gray,gray
7.2,4.71579715797158,gray,gray
7.2,4.002090020900209,gray,gray
7.2,2.6084760847608477,gray,gray
7.2,3.806438064380644,gray,gray
7.2,3.5295352953529537,gray,gray
7.2,4.397293972939729,gray,gray
