tar_lum,mat_lum,bg_tar,bg_mat
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0988009880098801,gray,gray
0,0.12025120251202512,gray,gray
0,0.009750097500975009,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.2021520215202152,gray,gray
0,0.23660236602366025,gray,gray
0,0.0,gray,gray
0,0.10530105301053011,gray,gray
0,0.0,gray,gray
0,0.003900039000390004,gray,gray
0,0.7774077740777408,gray,gray
0,0.0,gray,gray
0,0.04745047450474505,gray,gray
0,0.0,gray,gray
0,0.025350253502535024,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.1852518525185252,gray,gray
0,0.0026000260002600026,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.45500455004550044,gray,gray
0,0.0,gray,gray
0,0.019500195001950018,gray,gray
0,0.005200052000520005,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.2067020670206702,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.032500325003250036,gray,gray
0,0.07410074100741007,gray,gray
0,0.05785057850578506,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.009750097500975009,gray,gray
0,0.44070440704407043,gray,gray
0,0.05785057850578506,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.23920239202392024,gray,gray
0,0.03380033800338003,gray,gray
0,1.841468414684147,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.8040580405804058,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.14235142351423513,gray,gray
0,0.0,gray,gray
0,0.11310113101131011,gray,gray
0,0.0,gray,gray
0,0.15275152751527515,gray,gray
0,0.0,gray,gray
0,0.0013000130001300013,gray,gray
0,0.0026000260002600026,gray,gray
0,0.013000130001300013,gray,gray
0,0.04810048100481005,gray,gray
0,0.0006500065000650006,gray,gray
0,0.0,gray,gray
0,0.34125341253412533,gray,gray
0,0.0,gray,gray
0,0.8560585605856058,gray,gray
0,0.01820018200182002,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.11960119601196012,gray,gray
0,0.0,gray,gray
0,0.001950019500195002,gray,gray
0,0.0,gray,gray
0,0.45955459554595546,gray,gray
0,0.6389563895638957,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.028600286002860027,gray,gray
0,0.005200052000520005,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.13065130651306514,gray,gray
0,0.05980059800598006,gray,gray
0,0.013650136501365014,gray,gray
0,0.0006500065000650006,gray,gray
0,0.0,gray,gray
0,0.14170141701417013,gray,gray
0,0.13455134551345513,gray,gray
0,0.1937019370193702,gray,gray
0,0.46410464104641047,gray,gray
0,0.34255342553425533,gray,gray
0,0.03575035750357503,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.5863058630586306,gray,gray
5,1.186261862618626,gray,gray
5,0.8443584435844358,gray,gray
5,2.140471404714047,gray,gray
5,3.591285912859129,gray,gray
5,3.7349373493734936,gray,gray
5,2.6650266502665025,gray,gray
5,2.072870728707287,gray,gray
5,0.12545125451254513,gray,gray
5,4.213992139921399,gray,gray
5,4.390143901439014,gray,gray
5,0.16900169001690016,gray,gray
5,3.6374363743637437,gray,gray
5,0.9210592105921059,gray,gray
5,2.5148751487514875,gray,gray
5,6.441564415644156,gray,gray
5,2.2698226982269825,gray,gray
5,3.168781687816878,gray,gray
5,0.008450084500845008,gray,gray
5,2.913979139791398,gray,gray
5,0.22555225552255523,gray,gray
5,0.7228072280722807,gray,gray
5,1.3039130391303912,gray,gray
5,4.121691216912169,gray,gray
5,2.4550745507455076,gray,gray
5,1.7634676346763467,gray,gray
5,2.013720137201372,gray,gray
5,5.3268032680326804,gray,gray
5,0.16640166401664017,gray,gray
5,2.8275282752827526,gray,gray
5,2.5454254542545427,gray,gray
5,0.16835168351683516,gray,gray
5,1.6705167051670518,gray,gray
5,4.238692386923869,gray,gray
5,1.836268362683627,gray,gray
5,0.35880358803588036,gray,gray
5,1.4638146381463815,gray,gray
5,3.005630056300563,gray,gray
5,3.406034060340603,gray,gray
5,3.2656326563265634,gray,gray
5,0.8086080860808608,gray,gray
5,1.4664146641466416,gray,gray
5,2.663076630766308,gray,gray
5,5.270252702527025,gray,gray
5,3.2636826368263683,gray,gray
5,0.6038560385603856,gray,gray
5,1.5762657626576266,gray,gray
5,2.1775217752177523,gray,gray
5,4.401194011940119,gray,gray
5,3.023180231802318,gray,gray
5,9.339293392933929,gray,gray
5,0.5050550505505055,gray,gray
5,2.083270832708327,gray,gray
5,0.8339583395833958,gray,gray
5,6.526065260652606,gray,gray
5,1.5379153791537916,gray,gray
5,1.8284682846828468,gray,gray
5,3.8746887468874687,gray,gray
5,1.0549605496054961,gray,gray
5,3.690736907369074,gray,gray
5,1.4319643196431964,gray,gray
5,3.940339403394034,gray,gray
5,2.063770637706377,gray,gray
5,2.3972239722397224,gray,gray
5,2.4472744727447275,gray,gray
5,2.720277202772028,gray,gray
5,3.1707317073170733,gray,gray
5,2.3653736537365373,gray,gray
5,2.252272522725227,gray,gray
5,4.867248672486725,gray,gray
5,0.6233562335623356,gray,gray
5,6.689216892168922,gray,gray
5,2.8099780997809978,gray,gray
5,2.1989719897198974,gray,gray
5,0.6825068250682507,gray,gray
5,3.734287342873429,gray,gray
5,2.237322373223732,gray,gray
5,2.4225742257422573,gray,gray
5,0.8463084630846308,gray,gray
5,5.344353443534436,gray,gray
5,5.987209872098721,gray,gray
5,0.8801088010880109,gray,gray
5,2.092370923709237,gray,gray
5,2.958829588295883,gray,gray
5,2.5512755127551277,gray,gray
5,1.8447184471844718,gray,gray
5,1.879168791687917,gray,gray
5,3.805138051380514,gray,gray
5,3.281232812328123,gray,gray
5,2.729377293772938,gray,gray
5,2.2932229322293223,gray,gray
5,0.2002020020200202,gray,gray
5,3.874038740387404,gray,gray
5,3.828538285382854,gray,gray
5,4.169791697916979,gray,gray
5,5.361253612536125,gray,gray
5,4.8730987309873095,gray,gray
5,3.041380413804138,gray,gray
5,0.035100351003510034,gray,gray
5,2.112521125211252,gray,gray
5,5.806508065080651,gray,gray
10,3.8012380123801237,gray,gray
10,3.130431304313043,gray,gray
10,5.4847548475484755,gray,gray
