tar_lum,mat_lum,bg_tar,bg_mat
0,0.08125081250812508,gray,gray
0,0.01885018850188502,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,1.8330183301833018,gray,gray
0,0.0006500065000650006,gray,gray
0,0.0,gray,gray
0,0.24050240502405024,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.5031050310503105,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.1774517745177452,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.8612586125861259,gray,gray
0,0.45825458254582546,gray,gray
0,0.0,gray,gray
0,0.015600156001560016,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0013000130001300013,gray,gray
0,0.0,gray,gray
0,0.3861038610386104,gray,gray
0,0.0,gray,gray
0,0.007800078000780008,gray,gray
0,0.5115551155511555,gray,gray
0,0.0,gray,gray
0,0.06630066300663007,gray,gray
0,0.9288592885928859,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.062400624006240066,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.18070180701807018,gray,gray
0,0.005850058500585006,gray,gray
0,0.08970089700897009,gray,gray
0,0.11310113101131011,gray,gray
0,0.0,gray,gray
0,0.08320083200832008,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.25090250902509026,gray,gray
0,0.23660236602366025,gray,gray
0,0.02080020800208002,gray,gray
0,0.0,gray,gray
0,0.0988009880098801,gray,gray
0,0.0,gray,gray
0,0.013000130001300013,gray,gray
0,0.0,gray,gray
0,0.16315163151631518,gray,gray
0,1.6302163021630216,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.4602046020460205,gray,gray
0,0.3081030810308103,gray,gray
0,0.01885018850188502,gray,gray
0,0.13260132601326013,gray,gray
0,0.0,gray,gray
0,0.2769027690276903,gray,gray
0,0.0,gray,gray
0,0.0026000260002600026,gray,gray
0,0.0,gray,gray
0,0.3718037180371804,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.026000260002600025,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.04550045500455004,gray,gray
0,0.16640166401664017,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
5,3.4593345933459334,gray,gray
5,2.8229782297822976,gray,gray
5,0.7956079560795608,gray,gray
5,1.0829108291082912,gray,gray
5,1.7199171991719917,gray,gray
5,1.7160171601716017,gray,gray
5,9.319143191431914,gray,gray
5,2.2873728737287373,gray,gray
5,1.2148621486214861,gray,gray
5,4.408994089940899,gray,gray
5,0.991909919099191,gray,gray
5,0.0955509555095551,gray,gray
5,0.4829548295482955,gray,gray
5,1.957819578195782,gray,gray
5,5.507505075050751,gray,gray
5,1.011410114101141,gray,gray
5,1.6022660226602266,gray,gray
5,1.937019370193702,gray,gray
5,0.6188061880618806,gray,gray
5,0.34970349703497033,gray,gray
5,4.081390813908139,gray,gray
5,0.9171591715917159,gray,gray
5,1.948069480694807,gray,gray
