tar_lum,mat_lum,target_bg,match_bg,spacing
0.0,0.32890328903289034,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.16705167051670514,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.1859018590185902,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.027300273002730028,gray,gray,even
0.0,0.008450084500845008,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0988009880098801,gray,gray,even
0.0,0.07930079300793008,gray,gray,even
0.0,0.04615046150461505,gray,gray,even
0.0,0.014950149501495015,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0988009880098801,gray,gray,even
0.0,0.18200182001820014,gray,gray,even
0.0,0.05915059150591506,gray,gray,even
0.0,0.04810048100481005,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,1.105011050110501,gray,gray,even
0.0,0.0006500065000650005,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.032500325003250036,gray,gray,even
0.0,0.012350123501235013,gray,gray,even
0.0,0.3399533995339953,gray,gray,even
0.0,0.003250032500325003,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.3789537895378954,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.4959549595495955,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.011700117001170013,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.6402564025640256,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0929509295092951,gray,gray,even
0.0,0.07280072800728007,gray,gray,even
0.0,0.34840348403484034,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.4264042640426404,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.2808028080280803,gray,gray,even
0.0,0.4069040690406904,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.08060080600806008,gray,gray,even
0.0,0.0006500065000650005,gray,gray,even
0.0,0.12935129351293512,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.2002020020200202,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.022750227502275018,gray,gray,even
0.0,0.4348543485434854,gray,gray,even
0.0,0.0,gray,gray,even
0.0,1.1004610046100458,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.002600026000260002,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.015600156001560016,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.05785057850578506,gray,gray,even
0.0,0.4985549855498555,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.5830558305583056,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
7.2,6.864718647186472,gray,gray,even
7.2,3.003680036800368,gray,gray,even
7.2,3.5275852758527586,gray,gray,even
7.2,2.793077930779308,gray,gray,even
7.2,1.977319773197732,gray,gray,even
7.2,5.894258942589426,gray,gray,even
7.2,2.4648246482464824,gray,gray,even
7.2,6.0255602556025565,gray,gray,even
7.2,3.2266322663226634,gray,gray,even
7.2,4.54679546795468,gray,gray,even
7.2,4.15549155491555,gray,gray,even
7.2,0.2912029120291203,gray,gray,even
7.2,5.363853638536384,gray,gray,even
7.2,5.180551805518055,gray,gray,even
7.2,4.81069810698107,gray,gray,even
7.2,4.319293192931928,gray,gray,even
7.2,3.4502345023450234,gray,gray,even
7.2,0.7579075790757908,gray,gray,even
7.2,5.36190361903619,gray,gray,even
7.2,5.996959969599696,gray,gray,even
7.2,4.97189971899719,gray,gray,even
7.2,4.8340983409834095,gray,gray,even
7.2,1.3799637996379963,gray,gray,even
7.2,1.3624136241362417,gray,gray,even
7.2,9.974349743497434,gray,gray,even
7.2,3.7849878498784983,gray,gray,even
7.2,1.3858138581385815,gray,gray,even
7.2,1.914919149191492,gray,gray,even
7.2,2.5987259872598725,gray,gray,even
7.2,1.6341163411634116,gray,gray,even
7.2,2.653976539765398,gray,gray,even
7.2,3.648486484864849,gray,gray,even
7.2,4.624146241462415,gray,gray,even
7.2,4.253642536425364,gray,gray,even
7.2,6.920619206192063,gray,gray,even
7.2,3.9513895138951387,gray,gray,even
7.2,1.022460224602246,gray,gray,even
7.2,7.118871188711887,gray,gray,even
7.2,3.165531655316553,gray,gray,even
7.2,7.669426694266943,gray,gray,even
7.2,2.5844258442584427,gray,gray,even
7.2,0.8729587295872959,gray,gray,even
7.2,1.3000130001300012,gray,gray,even
7.2,1.6978169781697816,gray,gray,even
7.2,4.239342393423933,gray,gray,even
7.2,0.8885588855888559,gray,gray,even
7.2,2.724827248272483,gray,gray,even
7.2,1.6802668026680267,gray,gray,even
7.2,2.7586275862758627,gray,gray,even
7.2,2.3712237122371222,gray,gray,even
7.2,2.997179971799718,gray,gray,even
7.2,2.5623256232562324,gray,gray,even
7.2,2.4576745767457675,gray,gray,even
7.2,8.282382823828238,gray,gray,even
7.2,0.5791557915579156,gray,gray,even
7.2,2.867828678286783,gray,gray,even
