lum,pscale,CE
28.8,0.7754185903183015,yes
28.8,0.7707930140333092,yes
28.8,0.7647784871374953,yes
28.8,0.7893110685688809,yes
28.8,0.7938845014915067,yes
28.8,0.7628192272446483,yes
28.8,0.7900263149137943,yes
28.8,0.8074678574987523,yes
28.8,0.8050829307765172,yes
28.8,0.7673345856048591,yes
28.8,0.7851955074494523,yes
28.8,0.7716163205476062,yes
28.8,0.7653061253097785,yes
28.8,0.7713274685491521,yes
28.8,0.7851671360655768,yes
28.8,0.7740686445105623,yes
28.8,0.7815251633448768,yes
28.8,0.7810618360512116,yes
28.8,0.7877082498974296,yes
28.8,0.7804049057780926,yes
28.8,0.7907731577340779,yes
28.8,0.7799379870933246,yes
28.8,0.7924149135833852,yes
28.8,0.7610976954813488,yes
28.8,0.7787331534158726,yes
28.8,0.7616614169216068,yes
28.8,0.7889074539878959,yes
28.8,0.7808225016063083,yes
28.8,0.7855586017159323,yes
28.8,0.7755673220956819,yes
28.8,0.7841086823684588,yes
28.8,0.8099151600467157,yes
28.8,0.7843432153644213,yes
28.8,0.7757259601875867,yes
28.8,0.7592410915319541,yes
28.8,0.7756229021005387,yes
28.8,0.7949373665530235,yes
28.8,0.764546951628255,yes
28.8,0.7802914083147665,yes
28.8,0.7672746847849649,yes
28.8,0.760736298361696,yes
28.8,0.7750408301164295,yes
28.8,0.7734900130353585,yes
28.8,0.7826196021591029,yes
28.8,0.7763065831384185,yes
28.8,0.7756319377174483,yes
28.8,0.7660495544585437,yes
28.8,0.7662993865437534,yes
28.8,0.7760245769577915,yes
28.8,0.7825375404866287,yes
28.8,0.7694627782740591,yes
28.8,0.7642040162060744,yes
28.8,0.7704111866048298,yes
28.8,0.7675359267421602,yes
28.8,0.7672199930402913,yes
28.8,0.7936253631378085,yes
28.8,0.7700005331672292,yes
28.8,0.8035713888134324,yes
28.8,0.7725479883042133,yes
28.8,0.7653056234739731,yes
28.8,0.7717886181852274,yes
28.8,0.7690781288411336,yes
28.8,0.7736785689920599,yes
28.8,0.7819608067477725,yes
28.8,0.7949076276116049,yes
28.8,0.7722822246442058,yes
28.8,0.7758049860162093,yes
28.8,0.7957527113214684,yes
28.8,0.7798651377390318,yes
28.8,0.7885578617147744,yes
28.8,0.7866973341151713,yes
28.8,0.8085966438065633,yes
28.8,0.8047934283034031,yes
28.8,0.7807007323595256,yes
28.8,0.785186569378317,yes
28.8,0.7803904825117988,yes
36.1,0.8722158121074078,yes
36.1,0.8562462307459554,yes
36.1,0.8725589799910701,yes
36.1,0.8593512957342956,yes
36.1,0.8541576085388495,yes
36.1,0.8495965078465515,yes
36.1,0.8632700823401166,yes
36.1,0.8802226928246891,yes
36.1,0.8453633247326559,yes
36.1,0.855684197608874,yes
36.1,0.8554466369792731,yes
36.1,0.8713462505021609,yes
36.1,0.8548660626319182,yes
36.1,0.8567864605977433,yes
36.1,0.8705275656760654,yes
36.1,0.8663328304524675,yes
36.1,0.8575951528976707,yes
36.1,0.8490961146095563,yes
36.1,0.8495620025724747,yes
36.1,0.8508857100638381,yes
36.1,0.8521572912309325,yes
36.1,0.8650379976431887,yes
36.1,0.8593519967999158,yes
36.1,0.8510424938342113,yes
36.1,0.8453330953281902,yes
36.1,0.8512700818734629,yes
36.1,0.8554791527571758,yes
36.1,0.8552361612199849,yes
36.1,0.8726834703008568,yes
36.1,0.8437077323069216,yes
36.1,0.8581396069160221,yes
36.1,0.8560314318438687,yes
36.1,0.8837265211687345,yes
36.1,0.8488576544495768,yes
36.1,0.8574451982557325,yes
36.1,0.849337746599367,yes
36.1,0.8530278554622724,yes
36.1,0.8487472389467914,yes
36.1,0.8500494162636103,yes
36.1,0.8575333079775493,yes
36.1,0.8677947060580237,yes
36.1,0.857345706122377,yes
36.1,0.8499365387774719,yes
36.1,0.8620761053621003,yes
36.1,0.8668118004437851,yes
36.1,0.8742690009846404,yes
36.1,0.8674874079807966,yes
36.1,0.8541284393370854,yes
36.1,0.8491739975675439,yes
36.1,0.836238008604157,yes
36.1,0.857218795551067,yes
36.1,0.8560731935472428,yes
36.1,0.8487226737759089,yes
36.1,0.8531351463299998,yes
36.1,0.8559486700708318,yes
36.1,0.8811966958152296,yes
36.1,0.8479311773679461,yes
36.1,0.8314746811311408,yes
36.1,0.8475735579692222,yes
36.1,0.8419848448024269,yes
36.1,0.8718367229659596,yes
36.1,0.8327443962965558,yes
36.1,0.8549288354963557,yes
36.1,0.8526016723722558,yes
36.1,0.8386392423539222,yes
36.1,0.8701671041909312,yes
36.1,0.8574508288683884,yes
36.1,0.862694315657422,yes
36.1,0.8513993753995358,yes
36.1,0.8448168445912446,yes
36.1,0.8445644397749835,yes
36.1,0.8440509625269371,yes
36.1,0.8422362676049662,yes
36.1,0.8553776395031902,yes
36.1,0.842412441205922,yes
36.1,0.8399981925896715,yes
36.1,0.840905508108577,yes
36.1,0.8422146570150394,yes
36.1,0.8409513091593993,yes
36.1,0.8673856354472032,yes
36.1,0.8528811839478901,yes
36.1,0.8726548247592247,yes
36.1,0.8639099591987923,yes
36.1,0.8469610181293092,yes
36.1,0.8501401771798601,yes
36.1,0.8504231096191517,yes
36.1,0.8465875272853529,yes
36.1,0.8589466439179779,yes
36.1,0.8694868210913926,yes
36.1,0.8386392961245887,yes
36.1,0.8542054173271802,yes
36.1,0.8792478278542762,yes
36.1,0.8479565344798293,yes
36.1,0.8676090079034766,yes
36.1,0.8511084678285914,yes
36.1,0.8760715913494439,yes
36.1,0.8852009691750513,yes
36.1,0.8654151657197823,yes
36.1,0.8617063793124481,yes
36.1,0.853042630273251,yes
43.3,0.9305241354465723,yes
43.3,0.9269490244283649,yes
43.3,0.9318602062302732,yes
43.3,0.8977768998713607,yes
43.3,0.911343283530756,yes
43.3,0.9095126255349238,yes
43.3,0.9171265296352586,yes
43.3,0.9195799685739385,yes
43.3,0.9037794519070877,yes
43.3,0.9040882030716316,yes
43.3,0.8994521705325494,yes
43.3,0.9281658426094754,yes
43.3,0.9106610044505071,yes
43.3,0.906585320470733,yes
43.3,0.9264407120846836,yes
43.3,0.9291790571007736,yes
43.3,0.9097870628279767,yes
43.3,0.9132164093160142,yes
43.3,0.8983389399553163,yes
43.3,0.9128912117674234,yes
43.3,0.9093669233520411,yes
43.3,0.9116601442344617,yes
43.3,0.9126081115415705,yes
43.3,0.8965313381454677,yes
43.3,0.928597101910783,yes
43.3,0.8936957224818237,yes
43.3,0.887475005644001,yes
43.3,0.9037640214745651,yes
43.3,0.9104265320151116,yes
43.3,0.8916722215607422,yes
43.3,0.9193560189004708,yes
43.3,0.9250002143090396,yes
43.3,0.93092770363023,yes
43.3,0.8812312516957658,yes
43.3,0.8993689927941515,yes
43.3,0.8908693921052915,yes
43.3,0.8959180111790954,yes
43.3,0.9104198857458805,yes
43.3,0.8988712327457954,yes
43.3,0.9128635104526879,yes
43.3,0.8947203278718667,yes
43.3,0.894126888090711,yes
43.3,0.8986990219141954,yes
43.3,0.9158348111613033,yes
43.3,0.924469619229847,yes
43.3,0.9060451029405572,yes
43.3,0.9174918602194366,yes
43.3,0.8969679063318354,yes
43.3,0.907469113473218,yes
43.3,0.8921239207625087,yes
43.3,0.9130413372913415,yes
43.3,0.890305123643902,yes
43.3,0.9066717602594526,yes
43.3,0.9036538332163974,yes
43.3,0.8979209290391272,yes
43.3,0.924272483732662,yes
43.3,0.9099225114544934,yes
43.3,0.8833701262419003,yes
43.3,0.8818440705363998,yes
43.3,0.8864803212366309,yes
43.3,0.93309083983551,yes
43.3,0.9067810659825571,yes
43.3,0.9049231709503462,yes
43.3,0.889158661025826,yes
43.3,0.899896328941739,yes
43.3,0.9120334359639805,yes
43.3,0.8977284214016052,yes
43.3,0.9052083766056283,yes
43.3,0.9095499909944829,yes
43.3,0.891602797230914,yes
43.3,0.8960626453454099,yes
43.3,0.89360053778133,yes
43.3,0.887595130379773,yes
43.3,0.9011000859023057,yes
43.3,0.8839444290926625,yes
43.3,0.891908749222552,yes
43.3,0.8877325338697776,yes
43.3,0.8923029066184527,yes
43.3,0.9073465932785716,yes
43.3,0.9167558124876517,yes
43.3,0.9197416217195045,yes
43.3,0.9394254132854543,yes
43.3,0.9129721672392295,yes
43.3,0.9067090706917982,yes
43.3,0.8978537528102952,yes
43.3,0.9068521703902983,yes
43.3,0.9147454281448915,yes
43.3,0.9137282818155963,yes
43.3,0.9137825580760148,yes
43.3,0.9036617594678479,yes
43.3,0.9187813538403283,yes
43.3,0.928876860000497,yes
43.3,0.9009114634157571,yes
43.3,0.9140744628906721,yes
43.3,0.9081897972117635,yes
43.3,0.9370550396169922,yes
43.3,0.9291385701035393,yes
43.3,0.9072620204366569,yes
43.3,0.9139035534779374,yes
43.3,0.9151013352318267,yes
50.5,0.9602726141818296,yes
50.5,0.9606963146838579,yes
50.5,0.9742112726794201,yes
50.5,0.9333639202977506,yes
50.5,0.9384365623737942,yes
50.5,0.9352336228488473,yes
50.5,0.9448760985319704,yes
50.5,0.9485463034226311,yes
50.5,0.9456560328265743,yes
50.5,0.9444162301159399,yes
50.5,0.9290588918500897,yes
50.5,0.9603360249891746,yes
50.5,0.9478316215385065,yes
50.5,0.9322887690815918,yes
50.5,0.9739005692920655,yes
50.5,0.9608127580673943,yes
50.5,0.9512407781642961,yes
50.5,0.9435794535239395,yes
50.5,0.9329484119650938,yes
50.5,0.9474384910611626,yes
50.5,0.9364177132501584,yes
50.5,0.9513232196459557,yes
50.5,0.9481535727613802,yes
50.5,0.9268140672075478,yes
50.5,0.9552436900622379,yes
50.5,0.9384020735596355,yes
50.5,0.9310672774964739,yes
50.5,0.950914071829659,yes
50.5,0.9534399439582788,yes
50.5,0.9323849311428378,yes
50.5,0.943685220709424,yes
50.5,0.957088269755639,yes
50.5,0.9553369458731609,yes
50.5,0.9344456175881317,yes
50.5,0.9479476150933144,yes
50.5,0.9304185354917174,yes
50.5,0.9313268212925383,yes
50.5,0.9326729805391956,yes
50.5,0.9511373837103162,yes
50.5,0.945465238935285,yes
50.5,0.9397316079090332,yes
50.5,0.9518091851140816,yes
50.5,0.9501934400662552,yes
50.5,0.9508059211347962,yes
50.5,0.950592519843833,yes
50.5,0.9431009193983022,yes
50.5,0.943640714436802,yes
50.5,0.9265228748440626,yes
50.5,0.9381572447530815,yes
50.5,0.9337541965480439,yes
50.5,0.939860190407083,yes
50.5,0.9436070794248506,yes
50.5,0.9457320216029476,yes
50.5,0.9515556243236577,yes
50.5,0.9367306226999143,yes
50.5,0.9650099570715404,yes
50.5,0.9386340527077672,yes
50.5,0.9299973025697554,yes
50.5,0.9246423050879231,yes
50.5,0.9443179962147495,yes
50.5,0.9649439318477799,yes
50.5,0.9431434491185682,yes
50.5,0.9598260486137252,yes
50.5,0.933678392444331,yes
50.5,0.9371690290255149,yes
50.5,0.9351825237703199,yes
50.5,0.9420806328622954,yes
50.5,0.9467159781372879,yes
50.5,0.9428465945980519,yes
50.5,0.9292548052416443,yes
50.5,0.9285723627460796,yes
50.5,0.9470700132673389,yes
50.5,0.9228529998763331,yes
50.5,0.9344374844411524,yes
50.5,0.9234361069294089,yes
50.5,0.9336749870650843,yes
50.5,0.9389316919877019,yes
50.5,0.935079986571426,yes
50.5,0.9368884578971629,yes
50.5,0.9589692222728884,yes
50.5,0.9319832878195828,yes
50.5,0.9721088017727968,yes
50.5,0.9430137648336699,yes
50.5,0.9393356830796602,yes
50.5,0.9388802914106523,yes
50.5,0.9509835224747064,yes
50.5,0.967544101751746,yes
50.5,0.933728511599733,yes
50.5,0.9513977787098503,yes
50.5,0.9462034537089972,yes
50.5,0.9499977943435955,yes
50.5,0.949719333366755,yes
50.5,0.9335561046848375,yes
50.5,0.9426711748929852,yes
50.5,0.9510726275821431,yes
50.5,0.9645132330051517,yes
50.5,0.9733514649173778,yes
50.5,0.9453357959870321,yes
50.5,0.9589893039739792,yes
50.5,0.9371425826655003,yes
57.7,0.995667028218708,yes
57.7,0.9885446040351162,yes
57.7,0.9805297824640361,yes
57.7,0.9707484623388059,yes
57.7,0.9669637928206828,yes
57.7,0.9614559499209803,yes
57.7,0.9748419893650767,yes
57.7,0.9726126070077268,yes
57.7,0.9733177831057215,yes
57.7,0.9710030967650201,yes
57.7,0.9681406075183537,yes
57.7,0.9744226929078255,yes
57.7,0.9676160516796324,yes
57.7,0.9643612501404031,yes
57.7,0.9921372155460662,yes
57.7,0.9769703163455948,yes
57.7,0.9835566840480664,yes
57.7,0.991885873125163,yes
57.7,0.9647699250268654,yes
57.7,0.970168210238887,yes
57.7,0.9699489343220671,yes
57.7,0.9631287615779766,yes
57.7,0.9783749351361972,yes
57.7,0.9550256358813787,yes
57.7,0.9741032015941472,yes
57.7,0.9792758081477525,yes
57.7,0.9625965812493851,yes
57.7,0.9790429697427037,yes
57.7,0.9909532833002463,yes
57.7,0.9663493739638764,yes
57.7,0.9796313702752022,yes
57.7,0.986659489538461,yes
57.7,0.9925373033440883,yes
57.7,0.9809931933859067,yes
57.7,0.9691567903225945,yes
57.7,0.972615533446888,yes
57.7,0.9749980968751125,yes
57.7,0.9459810066998248,yes
57.7,0.98628779267892,yes
57.7,0.9847006800948583,yes
57.7,0.9572030045532717,yes
57.7,0.9633754163837459,yes
57.7,0.9805570240364164,yes
57.7,1.000454106486537,yes
57.7,0.9747029745501178,yes
57.7,0.9823555857138787,yes
57.7,0.9700958280740082,yes
57.7,0.9566328257548484,yes
57.7,0.9671074323873897,yes
57.7,0.9576327750385462,yes
57.7,0.9746044280633124,yes
57.7,0.9688314295124861,yes
57.7,0.9601125434069927,yes
57.7,0.9759453053574098,yes
57.7,0.9556027035178934,yes
57.7,0.9899575626170014,yes
57.7,0.961354454872663,yes
57.7,0.9569738765411547,yes
57.7,0.9367795689657148,yes
57.7,0.9591643652334002,yes
57.7,0.9914110703424283,yes
57.7,0.9671914045165524,yes
57.7,0.9845435822090143,yes
57.7,0.9728470638590148,yes
57.7,0.9640354664809938,yes
57.7,0.9677887942919311,yes
57.7,0.9676100754207994,yes
57.7,0.9744185711617243,yes
57.7,0.9790733865406588,yes
57.7,0.9646655685296179,yes
57.7,0.9581862769543211,yes
57.7,0.9614184214530171,yes
57.7,0.9606787231040249,yes
57.7,0.9751849960631453,yes
57.7,0.9688945538542847,yes
57.7,0.9536706280375385,yes
57.7,0.9653806839680682,yes
57.7,0.953303475618891,yes
57.7,0.9536738423021969,yes
57.7,0.9818093195022626,yes
57.7,0.9723870014332366,yes
57.7,0.9965921170993277,yes
57.7,0.9977732534500489,yes
57.7,0.9784874850173634,yes
57.7,0.979408244008585,yes
57.7,0.9751465293037369,yes
57.7,0.9870796747325202,yes
57.7,0.9623096610815025,yes
57.7,0.9818127887946675,yes
57.7,0.9683983022054777,yes
57.7,0.9696211220885921,yes
57.7,0.9878054836165722,yes
57.7,0.9710426757407561,yes
57.7,0.9930127942937719,yes
57.7,0.9809172757579391,yes
57.7,0.9857991548686983,yes
57.7,0.9902758329654116,yes
57.7,0.977915768875495,yes
57.7,0.9825676133096266,yes
57.7,0.9750350777337521,yes
65.0,1.0,yes
65.0,1.0,yes
65.0,1.0,yes
65.0,1.0,yes
65.0,1.0,yes
65.0,1.0,yes
65.0,1.0,yes
65.0,1.0,yes
65.0,1.0,yes
65.0,1.0,yes
65.0,1.0,yes
65.0,1.0,yes
