lum,pscale,CE
18,0.4522507662374838,yes
18,0.4947816681066255,yes
18,0.46860943288517026,yes
18,0.46230806037111577,yes
18,0.4820754699411021,yes
18,0.46754055371502823,yes
18,0.46580654682130046,yes
18,0.4520902586493663,yes
18,0.4627205774508914,yes
18,0.46264910199616943,yes
18,0.47149902161761365,yes
18,0.4750901339948411,yes
18,0.465000660645016,yes
18,0.4535072915537032,yes
18,0.47632747838950523,yes
18,0.4768042160222314,yes
18,0.46820610281479236,yes
18,0.4734906041005912,yes
18,0.46770150582194364,yes
18,0.4607145084603982,yes
18,0.47076813717286375,yes
18,0.46333183042353593,yes
18,0.45745780241302303,yes
18,0.4778485574708375,yes
18,0.48212911932147956,yes
18,0.48340202026763124,yes
18,0.4806568495552593,yes
18,0.4604952136135265,yes
18,0.46090520545644975,yes
18,0.45426423485716694,yes
18,0.4675496398097676,yes
18,0.4586811916995239,yes
18,0.4815729361411751,yes
18,0.46019896727257437,yes
18,0.4676601310275509,yes
18,0.4847019612355306,yes
18,0.4621588674500904,yes
18,0.46369714730944817,yes
18,0.4750480429616958,yes
18,0.4593765651945854,yes
18,0.4813459237404626,yes
18,0.46694390604662167,yes
18,0.45853364895846427,yes
18,0.4574351389143517,yes
18,0.46625508761289236,yes
18,0.46990676370348494,yes
18,0.4660022849202432,yes
18,0.4644360890581044,yes
18,0.4922524441005065,yes
18,0.47549847897045533,yes
18,0.4611012963736812,yes
18,0.4754857456429499,yes
18,0.4825816945075278,yes
18,0.4862050681106638,yes
18,0.4809194632704861,yes
18,0.4756599117166878,yes
18,0.46476385801259995,yes
18,0.4584735675457014,yes
18,0.4702029189007371,yes
18,0.47291329010949956,yes
18,0.48560210902607703,yes
18,0.4608729519847983,yes
18,0.4628830550330363,yes
18,0.4664543031947323,yes
18,0.4682121816478299,yes
18,0.48212899552248667,yes
18,0.47761301537996104,yes
19,0.4951078470286631,yes
19,0.4846729141674675,yes
19,0.5068613075427079,yes
19,0.4939070235704504,yes
19,0.5196638341255008,yes
19,0.49881628783309734,yes
19,0.49347843789232854,yes
19,0.5053619335810293,yes
19,0.49367052503179915,yes
19,0.5019844689547873,yes
19,0.5099784842663566,yes
19,0.5146748794606396,yes
19,0.505323597059042,yes
19,0.48084636740247705,yes
19,0.5007212320760573,yes
19,0.5052281985285499,yes
19,0.5119800965662694,yes
19,0.516305645575239,yes
19,0.4875451641773868,yes
19,0.5032216604043408,yes
19,0.4813871202870883,yes
19,0.49015038124062676,yes
19,0.5217055972682807,yes
19,0.5064875368829574,yes
19,0.5033784278807912,yes
19,0.48307429561695214,yes
19,0.4825316361877504,yes
19,0.4819128835326049,yes
19,0.5034737444480217,yes
19,0.49948932933080425,yes
19,0.5017925677317662,yes
19,0.5006495250233353,yes
19,0.49021290736973344,yes
19,0.4844737447873179,yes
19,0.5222699611881982,yes
19,0.5126408548183186,yes
19,0.49719820359733236,yes
19,0.5026038613497759,yes
19,0.4866901136717881,yes
19,0.49553364902646196,yes
19,0.4791792065302506,yes
19,0.5071877469217154,yes
19,0.501430318406365,yes
19,0.4909625567387503,yes
19,0.49864712931770655,yes
19,0.5042090663912993,yes
19,0.47927525807486365,yes
19,0.501666646382652,yes
19,0.5020581153548154,yes
19,0.5049699814921498,yes
19,0.49115534360359814,yes
19,0.4808077129320282,yes
19,0.4852955299787499,yes
19,0.5023054079952557,yes
19,0.4963341191838324,yes
19,0.47975559125845824,yes
19,0.5005760159955803,yes
19,0.4966504055063512,yes
19,0.5191755551847919,yes
19,0.5019234737246671,yes
19,0.5026334854647526,yes
19,0.48543853132164255,yes
19,0.4892407161888403,yes
19,0.5045383511171939,yes
19,0.48565753528347855,yes
19,0.5033182671800401,yes
19,0.4943387649470959,yes
19,0.49405193331829733,yes
19,0.4961107879144308,yes
19,0.4925660455509673,yes
19,0.48705803831058386,yes
19,0.4944128203685073,yes
19,0.49551499140543337,yes
19,0.5130564408711625,yes
19,0.5046789488515556,yes
19,0.4928770604320056,yes
19,0.4955020726438342,yes
19,0.49084215211075155,yes
19,0.4875505389637482,yes
19,0.49759906624310823,yes
19,0.4961106709113862,yes
19,0.5095309564740799,yes
19,0.5019381517702495,yes
19,0.4997499519293505,yes
19,0.5118915806740967,yes
19,0.51637889313694,yes
19,0.5267710296978991,yes
19,0.5079586268485414,yes
19,0.5007913236791909,yes
19,0.4981958221161451,yes
19,0.49182167810605815,yes
19,0.49165932082302477,yes
19,0.5209344789383328,yes
19,0.5050909391875075,yes
19,0.5056915249835228,yes
19,0.4995326994299974,yes
19,0.49684640086866677,yes
19,0.4978433749229221,yes
19,0.5203274957207998,yes
19,0.5061316313152224,yes
20,0.5186778083631881,yes
20,0.5336516530145695,yes
20,0.5413472082347726,yes
20,0.5325952728103889,yes
20,0.5412399713953147,yes
20,0.5260377870275188,yes
20,0.5222157068590032,yes
20,0.5268573174814535,yes
20,0.5417185501402506,yes
20,0.551344773189968,yes
20,0.5321175883030902,yes
20,0.5524067968747299,yes
20,0.556877193311976,yes
20,0.5092209148979134,yes
20,0.5374329590710227,yes
20,0.5350189864921068,yes
20,0.5409813642525442,yes
20,0.5349772799379161,yes
20,0.5360046264067094,yes
20,0.5459879790813096,yes
20,0.515361943044862,yes
20,0.5314568891939782,yes
20,0.5525350111800752,yes
20,0.5231739599853531,yes
20,0.5455866210746034,yes
20,0.5099394661041601,yes
20,0.5278580100877241,yes
20,0.5175702588838901,yes
20,0.5370052926536615,yes
20,0.5268151219502656,yes
20,0.5265714402920958,yes
20,0.5357053318162974,yes
20,0.5117347204010535,yes
20,0.5217393712358337,yes
20,0.5530807192682003,yes
20,0.5426059672034771,yes
20,0.5285577531327065,yes
20,0.5347378242218082,yes
20,0.5331838978682274,yes
20,0.5178868402664115,yes
20,0.5097352162467113,yes
20,0.5244566212803884,yes
20,0.5355302562852962,yes
20,0.5206070411958671,yes
20,0.5395156299632091,yes
20,0.5289133763186427,yes
20,0.5183660264733381,yes
20,0.5348832017974235,yes
20,0.5445118583959649,yes
20,0.531500450663894,yes
20,0.5443424867051483,yes
20,0.5254877991205693,yes
20,0.5381010863130264,yes
20,0.5376462783776019,yes
20,0.5380134000901743,yes
20,0.527248945841374,yes
20,0.5410219586904863,yes
20,0.5379082804573585,yes
20,0.5597787004792976,yes
20,0.5381538424493961,yes
20,0.5334246872263966,yes
20,0.5258518698010279,yes
20,0.5277901123041594,yes
20,0.5415529762622949,yes
20,0.5258178779321054,yes
20,0.5348134305977738,yes
20,0.5273992276321843,yes
20,0.5303933324899435,yes
20,0.5303974244103193,yes
20,0.5299127627230454,yes
20,0.5231019017354429,yes
20,0.5318888808448508,yes
20,0.5144477128179074,yes
20,0.5458737054494204,yes
20,0.5469669338477156,yes
20,0.5283176739359933,yes
20,0.5158392838365112,yes
20,0.5282499641144706,yes
20,0.533816010570418,yes
20,0.5302051846231193,yes
20,0.5355450563591466,yes
20,0.5506816414709075,yes
20,0.5542493029441247,yes
20,0.52629391695803,yes
20,0.5283580358573029,yes
20,0.5640243893968153,yes
20,0.5550010354638569,yes
20,0.5494106666216252,yes
20,0.5409436829709124,yes
20,0.526712844396202,yes
20,0.5152159716132839,yes
20,0.5274285854363998,yes
20,0.5428378637434962,yes
20,0.5376608687724181,yes
20,0.547485831994988,yes
20,0.5290854978490882,yes
20,0.5291689477587758,yes
20,0.5395923298350949,yes
20,0.5445585928839801,yes
20,0.5399344683993796,yes
21,0.5557448218288459,yes
21,0.5592701675767058,yes
21,0.5767646507533579,yes
21,0.5702350198222398,yes
21,0.5865737387933211,yes
21,0.5795116321764214,yes
21,0.5809346749529138,yes
21,0.5762224346638474,yes
21,0.5809194491135233,yes
21,0.5891866801872779,yes
21,0.5810667565191641,yes
21,0.5990396497945936,yes
21,0.588103625715993,yes
21,0.564392120570349,yes
21,0.5869126227106919,yes
21,0.5867454669721089,yes
21,0.5786206093089039,yes
21,0.5778940747493224,yes
21,0.5751912046918785,yes
21,0.5891648462359027,yes
21,0.5712811320488992,yes
21,0.5799721782384117,yes
21,0.5909387033077733,yes
21,0.5745415430888476,yes
21,0.5742671257621667,yes
21,0.5740237137306832,yes
21,0.5651321074164689,yes
21,0.5633206777501792,yes
21,0.5656109645867874,yes
21,0.5766153336692613,yes
21,0.5775032938841104,yes
21,0.5764051866696792,yes
21,0.5493651847934305,yes
21,0.5677114436891839,yes
21,0.5916669753111772,yes
21,0.5848395678689393,yes
21,0.5803553290486705,yes
21,0.5779149423623384,yes
21,0.5781116500194201,yes
21,0.5563474914930868,yes
21,0.5710437225838276,yes
21,0.5809637088569615,yes
21,0.5794410218169654,yes
21,0.5529861791026183,yes
21,0.5671273479476104,yes
21,0.5731781585308647,yes
21,0.5589940749365636,yes
21,0.5826740561097352,yes
21,0.5798810279120284,yes
21,0.572709717010349,yes
21,0.5824015413833475,yes
21,0.5833187830219491,yes
21,0.5697917489720205,yes
21,0.5770729517488364,yes
21,0.5675104457426037,yes
21,0.5566262446228655,yes
21,0.5856293550585071,yes
21,0.5763838552574041,yes
21,0.5972731628610802,yes
21,0.573661400224255,yes
21,0.5797199943748597,yes
21,0.5537964922233803,yes
21,0.5712160711260812,yes
21,0.5788990243037114,yes
21,0.5756099237458556,yes
21,0.5923811516227376,yes
21,0.5696341305929828,yes
21,0.5816062595557473,yes
21,0.589610606456737,yes
21,0.5785731287995152,yes
21,0.560866900995965,yes
21,0.5726213325108224,yes
21,0.5816377636410233,yes
21,0.5995422622534786,yes
21,0.5697732268481149,yes
21,0.5703319838917276,yes
21,0.5607773646803058,yes
21,0.5728804396508763,yes
21,0.5970147103111243,yes
21,0.587381728955171,yes
21,0.5839305906536727,yes
21,0.5962053584246625,yes
21,0.5808077773305707,yes
21,0.5677487130451797,yes
21,0.5862316368935244,yes
21,0.5914388203663,yes
21,0.5820646635103389,yes
21,0.580511409144962,yes
21,0.5865990988818514,yes
21,0.5700963820150292,yes
21,0.5608944903975764,yes
21,0.5816854145669477,yes
21,0.5962347452920608,yes
21,0.5811781769499597,yes
21,0.5893505127480502,yes
21,0.578234013367117,yes
21,0.5744045875948012,yes
21,0.5661467000852589,yes
21,0.5974272436994922,yes
21,0.5781907858293973,yes
22,0.6064239007407288,yes
22,0.595353726113583,yes
22,0.6134898577653721,yes
22,0.6094188205086841,yes
22,0.6260616068487345,yes
22,0.6077801309951992,yes
22,0.6109427872547357,yes
22,0.6062523235324461,yes
22,0.6050376186619328,yes
22,0.6334474196717806,yes
22,0.6162332388999705,yes
22,0.6287619283668495,yes
22,0.6328982457686251,yes
22,0.6103336186590661,yes
22,0.6205672951838042,yes
22,0.6310161007938262,yes
22,0.6259086366324536,yes
22,0.6321275896668216,yes
22,0.6158542006496527,yes
22,0.6378887988875532,yes
22,0.6096583872649821,yes
22,0.6233738332707195,yes
22,0.6258130592725989,yes
22,0.6107301055185949,yes
22,0.6173560422915428,yes
22,0.6122909153110473,yes
22,0.6093438725711312,yes
22,0.6007654382080172,yes
22,0.612365135430927,yes
22,0.6117789811415989,yes
22,0.6185687185760175,yes
22,0.6110104099139841,yes
22,0.5990288852397418,yes
22,0.6093234635962185,yes
22,0.6342650519567977,yes
22,0.6292274979421606,yes
22,0.6160110781540161,yes
22,0.6160984121100378,yes
22,0.62402648459008,yes
22,0.6189187322844195,yes
22,0.6057568062590087,yes
22,0.6148470366085211,yes
22,0.6167636088645172,yes
22,0.6066971233180697,yes
22,0.608948105206898,yes
22,0.6174003871814122,yes
22,0.5912703460990715,yes
22,0.6038548321500676,yes
22,0.6272826989307594,yes
22,0.6227607985115043,yes
22,0.6307857894635942,yes
22,0.6222541702922918,yes
22,0.6282189693081958,yes
22,0.618455870690442,yes
22,0.6015373262902868,yes
22,0.6113288245365862,yes
22,0.6189926077712845,yes
22,0.6193612010541943,yes
22,0.6384361379461037,yes
22,0.6159840654550096,yes
22,0.6073756257280505,yes
22,0.6198962475433493,yes
22,0.6019235258833882,yes
22,0.6358758433707182,yes
22,0.6119122492795299,yes
22,0.6254680496857477,yes
22,0.5934030132105217,yes
22,0.6174352027152473,yes
22,0.6282553149703854,yes
22,0.6206771492870143,yes
22,0.6103369092874371,yes
22,0.6164528454412598,yes
22,0.6177831940771219,yes
22,0.631049365908698,yes
22,0.6293924733254493,yes
22,0.6133837438061712,yes
22,0.5992209018618466,yes
22,0.6076302971926085,yes
22,0.6213643725977965,yes
22,0.6165767683447596,yes
22,0.6190507809124549,yes
22,0.6303746674255519,yes
22,0.6292446703452128,yes
22,0.6050388679927733,yes
22,0.6092486833871956,yes
22,0.6386911721573684,yes
22,0.6240398852810435,yes
22,0.6230109646391586,yes
22,0.6165712748786821,yes
22,0.615456794397433,yes
22,0.6074763388586911,yes
22,0.6110510717386815,yes
22,0.6263902717574814,yes
22,0.6108876577909683,yes
22,0.6365939470876777,yes
22,0.6179242014319812,yes
22,0.6281559617896966,yes
22,0.6250650016193177,yes
22,0.6257764221607208,yes
22,0.6263589877444085,yes
25,0.7029818166176105,yes
25,0.6837940965391931,yes
25,0.7087134398039311,yes
25,0.6941475016268013,yes
25,0.7095398624344968,yes
25,0.6882573733985694,yes
25,0.7054043988716251,yes
25,0.6882754249860229,yes
25,0.7041999621520302,yes
25,0.7024125470767513,yes
25,0.691124038553085,yes
25,0.7156547600090988,yes
25,0.7110143022881023,yes
25,0.6787926849205396,yes
25,0.7016742703304699,yes
25,0.717082412745652,yes
25,0.6953173125920951,yes
25,0.704036755200588,yes
25,0.7092024632470605,yes
25,0.7264889900818544,yes
25,0.6914665129680552,yes
25,0.7047593618766885,yes
25,0.7212337301863109,yes
25,0.6990229087547756,yes
25,0.7033522984599226,yes
25,0.7044580900279875,yes
25,0.7055976284191726,yes
25,0.6862041049787987,yes
25,0.6924025064997531,yes
25,0.6965814534567404,yes
25,0.6998868267267545,yes
25,0.7104314047336756,yes
25,0.6828120819639698,yes
25,0.6877931045607419,yes
25,0.7165787085453922,yes
25,0.7036104493653264,yes
25,0.6941526686779335,yes
25,0.6993546573486229,yes
25,0.707967818919826,yes
25,0.7009108504731462,yes
25,0.7080188068489132,yes
25,0.6974638517262124,yes
25,0.708467540449198,yes
25,0.686586642945406,yes
25,0.7019387519062601,yes
25,0.7040186423741429,yes
25,0.6747842913103931,yes
25,0.6942145123266436,yes
25,0.7012193464212038,yes
25,0.6989885677028673,yes
25,0.720680811444306,yes
25,0.7080943738441513,yes
25,0.6957883673259225,yes
25,0.6973038218540125,yes
25,0.6916518048386338,yes
25,0.6782686548662824,yes
25,0.7056449057932845,yes
25,0.7053035674256644,yes
25,0.7242117330624978,yes
25,0.707861136789831,yes
25,0.6942986171698861,yes
25,0.696343917071884,yes
25,0.6799603739754715,yes
25,0.7121027157826646,yes
25,0.6925216739768575,yes
25,0.7020830695114303,yes
25,0.691752557087596,yes
25,0.703414570294993,yes
25,0.6960846143881293,yes
25,0.6895872076713616,yes
25,0.6893058813971483,yes
25,0.6965354721657518,yes
25,0.7053887877496667,yes
25,0.7129323216594611,yes
25,0.7056366136884891,yes
25,0.7061691918855687,yes
25,0.6873209128697302,yes
25,0.6899372958338245,yes
25,0.689026058416722,yes
25,0.7014816624534295,yes
25,0.695529814065482,yes
25,0.72508760493118,yes
25,0.7104601382029754,yes
25,0.6957077485424948,yes
25,0.69956331976111,yes
25,0.7258457607900678,yes
25,0.7119213406404142,yes
25,0.7125791391562123,yes
25,0.700636708495058,yes
25,0.6888229171702661,yes
25,0.6881051735530876,yes
25,0.6922317000936188,yes
25,0.7034289606090118,yes
25,0.7030158817298374,yes
25,0.7102230930213864,yes
25,0.7074986613781222,yes
25,0.6945459670473625,yes
25,0.6964805688476502,yes
25,0.7039374399642953,yes
25,0.7115249191961818,yes
40,0.8844241501121464,yes
40,0.8699709149041557,yes
40,0.8875956817403794,yes
40,0.8816774132943614,yes
40,0.9078747938692084,yes
40,0.8629628681076097,yes
40,0.875592425007096,yes
40,0.862772764791321,yes
40,0.8952642607208925,yes
40,0.9056505635220133,yes
40,0.8718484033896863,yes
40,0.8859367494566011,yes
40,0.8964228417265028,yes
40,0.8690227288747011,yes
40,0.8781695734565406,yes
40,0.888938459751929,yes
40,0.8763664213144242,yes
40,0.8816620870030599,yes
40,0.8862093768210595,yes
40,0.9060337650293974,yes
40,0.8682969108862484,yes
40,0.8760141234302378,yes
40,0.8982339345398218,yes
40,0.8647662484608115,yes
40,0.8894858307406027,yes
40,0.869883183234715,yes
40,0.8811949962518865,yes
40,0.8793358458843374,yes
40,0.8783390110550977,yes
40,0.8732393677885437,yes
40,0.8797358750770858,yes
40,0.8925439164331244,yes
40,0.8569730586690733,yes
40,0.8599249719732113,yes
40,0.9019159447898044,yes
40,0.8770630754680617,yes
40,0.8742189374657895,yes
40,0.868272674452405,yes
40,0.8779058298169011,yes
40,0.883869366931362,yes
40,0.8904398190317246,yes
40,0.898142516164187,yes
40,0.8728956323412319,yes
40,0.8752163404833464,yes
40,0.8994370179796795,yes
40,0.8743865521872543,yes
40,0.8621550642549559,yes
40,0.8660051778180354,yes
40,0.8930792886710275,yes
40,0.8922704409267899,yes
40,0.8986083558296877,yes
40,0.8838104993534578,yes
40,0.8912616919518579,yes
40,0.862593529439696,yes
40,0.8708897524419634,yes
40,0.8648781665837708,yes
40,0.8830944729706963,yes
40,0.8805454844575122,yes
40,0.9005940884907286,yes
40,0.8839874682090899,yes
40,0.8708060268535176,yes
40,0.8806486816836638,yes
40,0.8562286803825564,yes
40,0.9010980636665114,yes
40,0.8765603828193641,yes
40,0.871910098885257,yes
40,0.8614005383925417,yes
40,0.8831601585543116,yes
40,0.8803023582243839,yes
40,0.8606083878453727,yes
40,0.8717947901575118,yes
40,0.8673151763718814,yes
40,0.8833959549183312,yes
40,0.8913878448260493,yes
40,0.8731312225556097,yes
40,0.8815554876117366,yes
40,0.8714495945239953,yes
40,0.8640987838130152,yes
40,0.857035781437947,yes
40,0.8841239957144144,yes
40,0.8871686807949516,yes
40,0.8921203388823269,yes
40,0.879325468513443,yes
40,0.8771921693027247,yes
40,0.8867805847510946,yes
40,0.8931892247042604,yes
40,0.8774436667828885,yes
40,0.8697163574915011,yes
40,0.8884052865031526,yes
40,0.8713258613425418,yes
40,0.8732176497509885,yes
40,0.8763400296436001,yes
40,0.8914380215513154,yes
40,0.8857315172593336,yes
40,0.894295784587739,yes
40,0.8712814485137008,yes
40,0.8813888656095592,yes
40,0.8888164626480725,yes
40,0.9065314574489082,yes
40,0.8832022002039167,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
65,1.0,yes
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
1,0.0,no
5,0.20766577019309784,no
5,0.1703023642337342,no
5,0.1796766505289216,no
5,0.17920219612520885,no
5,0.19511847597355403,no
5,0.20764893299734621,no
5,0.18386885934732258,no
5,0.1816519383225813,no
5,0.18303642465703246,no
5,0.1984905880342145,no
5,0.19592769883010933,no
5,0.1800177379612773,no
5,0.18885964116974419,no
5,0.17793265375851797,no
5,0.20026359089815943,no
5,0.2056220171241006,no
5,0.19924341514744462,no
