lum,pscale,up_std,low_std,obs,background
242,1.0186338842088807,1.1636006420399416,0.9110112149428113,sub6,homogeneous
281,1.06218662991259,1.2150226045709895,0.94679376401124,sub6,homogeneous
312,1.0,1.1577941487794141,0.8747239608426828,sub6,homogeneous
25,0.0,0.0,0.0,sub7,variegated
40,0.13566428204948552,0.1756437818210793,0.10410023378371189,sub7,variegated
60,0.3051743424890124,0.36446778861713985,0.2649525190889275,sub7,variegated
89,0.4486422170196752,0.5283741607249097,0.39783922885553064,sub7,variegated
120,0.5521089555919726,0.6482608919936573,0.4923916178187286,sub7,variegated
155,0.6769138423861205,0.7939589943078634,0.6053992759759295,sub7,variegated
199,0.7831427498750035,0.9161848638843906,0.7020902895321656,sub7,variegated
242,0.887900507830359,1.0359521987320917,0.7983054178050676,sub7,variegated
281,0.9811286062396419,1.1473631523690846,0.8812448487677608,sub7,variegated
312,1.0,1.1701502421286059,0.8945501272039219,sub7,variegated
25,0.0,0.0,0.0,sub7,homogeneous
40,0.05899314349917503,0.08919205188807734,0.032778795258699936,sub7,homogeneous
60,0.15457168213808853,0.19809813484276714,0.12699910265332745,sub7,homogeneous
89,0.255607089964824,0.31999494276738283,0.21979606604083762,sub7,homogeneous
120,0.3713353839716001,0.46072453153814774,0.32428725867442726,sub7,homogeneous
155,0.5262875736242469,0.6459109179788158,0.4644568029508196,sub7,homogeneous
199,0.7087807920218256,0.8706294728942826,0.6277357546548973,sub7,homogeneous
242,0.8732712453957074,1.0718385212528287,0.7741336762991412,sub7,homogeneous
281,0.989288477442373,1.2138751160969512,0.8765935254574865,sub7,homogeneous
312,1.0,1.2320626194942652,0.8835677476263504,sub7,homogeneous
25,0.0,0.0,0.0,test,variegated
40,0.14152315067249333,0.18081294695907998,0.11203628215792055,test,variegated
60,0.2946537724846349,0.35395145482276297,0.25692297185269075,test,variegated
89,0.4190329579126396,0.5004438679286504,0.3700345424563499,test,variegated
120,0.532229026943508,0.6305808522243215,0.47348636523943183,test,variegated
155,0.6218222551399427,0.7365509841311793,0.5542383550149231,test,variegated
199,0.7473932170318789,0.884160313116129,0.667958500641364,test,variegated
242,0.8641847760182898,1.021856753842443,0.773169821428635,test,variegated
281,0.9271082427561512,1.0954940033140395,0.8282175912552956,test,variegated
312,1.0,1.18330186700188,0.8919032696110752,test,variegated
25,0.0,0.0,0.0,test,homogeneous
40,0.13050609869690788,0.17175286748084198,0.09779413176472367,test,homogeneous
60,0.2543061414843907,0.3116897045521182,0.21720430326364268,test,homogeneous
89,0.4169970476833687,0.5007349421153345,0.3675807620790857,test,homogeneous
120,0.5565931358460668,0.6651925653638999,0.4949537614349604,test,homogeneous
155,0.7028951081405264,0.8390876344816536,0.6278930771754003,test,homogeneous
199,0.808343001463111,0.9610809282530722,0.7208624131870194,test,homogeneous
242,0.916573865464807,1.0862307741821342,0.8201905701407293,test,homogeneous
281,0.9602568791602484,1.1420112629653532,0.8580681530717456,test,homogeneous
312,1.0,1.1892826953468232,0.8912041896743557,test,homogeneous
