"","pscale","up_std","low_std"
"R1",0.250571017043797,0.901610665514752,-0.419320986805663
"R2",1.52656634410511,2.43167636607193,0.979444318566933
"R3",3.17384040670703,7.53562721686594,2.55578712558166
"R4",4.60734224454594,9.59244072411652,3.9541871916619
"R5",5.98811721754289,11.29925455492,5.30870892477091
"R6",12.8373281119625,21.7128516357653,11.9540455837937
"R7",14.4884872665413,23.6890556680714,13.7314112335225
"R8",16.2997125235026,25.8009289319527,15.5769621723013
"R9",17.7583534482946,27.5307894160309,17.0323641025112
"R10",18.9717902718663,29.2498781235226,18.2823801485215
