lum,pscale,up_std,low_std,obs,background
108,0.8513464123448118,0.9833361870138926,0.7707020727845619,sub2,variegated
125,0.938752280741877,1.08360658928594,0.847729677237976,sub2,variegated
137,1.0,1.1572857469788274,0.9043327097280396,sub2,variegated
22,0.0,0.0,0.0,sub2,homogeneous
28,0.056944601390725255,0.0898339635429013,0.031098848329195336,sub2,homogeneous
36,0.1420357595892603,0.18926370313188276,0.11458882121281394,sub2,homogeneous
48,0.2297753793246689,0.29731530494483727,0.19432889432904377,sub2,homogeneous
60,0.3470028953497876,0.4388553376752828,0.29909455651352174,sub2,homogeneous
74,0.5244276626176603,0.6633712827360253,0.45602381332466446,sub2,homogeneous
92,0.8191022940685823,1.0286692789754477,0.7189367869788438,sub2,homogeneous
108,0.9739534767288572,1.2225149060157143,0.8558431842169126,sub2,homogeneous
125,1.0420751798247112,1.306403985443975,0.917151402119805,sub2,homogeneous
137,1.0,1.266062885866624,0.8710300854499606,sub2,homogeneous
22,0.0,0.0,0.0,sub3,variegated
28,0.18242515164363216,0.23220783098023118,0.15276135398717863,sub3,variegated
36,0.37698481550990615,0.4647757239438685,0.33204201450797277,sub3,variegated
48,0.5035445014083788,0.616860590911553,0.4459845096583104,sub3,variegated
60,0.6107952537235275,0.746963250802311,0.5400130954576764,sub3,variegated
74,0.7148821164397152,0.8741216067543093,0.6347672456476421,sub3,variegated
92,0.8216217905659127,1.0029113072768008,0.7297344330584967,sub3,variegated
108,0.9002943963985738,1.0970047355706878,0.7995857409279774,sub3,variegated
125,0.9699105018648876,1.181844359172658,0.8621150911922649,sub3,variegated
137,1.0,1.2225938559853695,0.8865134982968108,sub3,variegated
22,0.0,0.0,0.0,sub3,homogeneous
28,0.07205112018603009,0.10639991749993111,0.04338892139170489,sub3,homogeneous
36,0.18542041860544095,0.2363105704302442,0.15322633813726713,sub3,homogeneous
48,0.3204402947321369,0.3953487387867898,0.27763062361926144,sub3,homogeneous
60,0.48455688879782394,0.5935350386287386,0.4248038135302126,sub3,homogeneous
74,0.6196560411430161,0.7580048725948249,0.545176979974681,sub3,homogeneous
92,0.8090317169140334,0.9849233861351702,0.7145167311540501,sub3,homogeneous
108,0.9192037862109963,1.117862058440617,0.8154120855630599,sub3,homogeneous
125,0.9715867118536045,1.1826244885782584,0.858043439291191,sub3,homogeneous
137,1.0,1.2236464632649704,0.8787813488528264,sub3,homogeneous
22,0.0,0.0,0.0,sub4,variegated
28,0.17451809569285684,0.21555087001724568,0.1446219144807899,sub4,variegated
36,0.2924451200545081,0.3489993274775726,0.2545621412184291,sub4,variegated
48,0.4145363994918722,0.48763320614156974,0.367026782001378,sub4,variegated
60,0.5217037564304863,0.6112586701364151,0.46645419150904494,sub4,variegated
74,0.6225191214418244,0.7276340068340809,0.557038767750226,sub4,variegated
92,0.7579744325468463,0.8844130918376655,0.6809105698025538,sub4,variegated
108,0.8373692670701923,0.9799497491074667,0.7509013686161453,sub4,variegated
125,0.9292242862467217,1.082790425357681,0.8359728308816864,sub4,variegated
137,1.0,1.168024123997898,0.8955407757725581,sub4,variegated
22,0.0,0.0,0.0,sub4,homogeneous
28,-0.032320852180847987,-0.002343355721585376,-0.06846911541767353,sub4,homogeneous
36,-0.01790820418911229,0.017240085705945304,-0.05775197345736289,sub4,homogeneous
48,0.06048301691066606,0.10538286955494797,0.024046297521248462,sub4,homogeneous
60,0.16683872249702006,0.23199226802584114,0.1251099180029974,sub4,homogeneous
74,0.3425671936298439,0.45033863246329564,0.28666330626066117,sub4,homogeneous
92,0.610029348444323,0.7847765151192383,0.5260620590969618,sub4,homogeneous
108,0.7988346869443176,1.023673018274757,0.6932616862716818,sub4,homogeneous
125,0.9476719239085656,1.212346004938728,0.8229579722596599,sub4,homogeneous
137,1.0,1.284616819179711,0.8584217290192726,sub4,homogeneous
22,0.0,0.0,0.0,sub5,variegated
28,0.1504268983329474,0.1965542499800724,0.11157568351083869,sub5,variegated
36,0.28119067444005175,0.3394971970058751,0.2382876984809653,sub5,variegated
48,0.4419798402645949,0.5151480170650982,0.39000891192830356,sub5,variegated
60,0.5382052050268346,0.622724516828671,0.4802793739973085,sub5,variegated
74,0.6430462837288343,0.7424007361933812,0.5768102566057044,sub5,variegated
92,0.771058044883778,0.8867645188116803,0.6957109506343672,sub5,variegated
108,0.8970559296195343,1.029273306997787,0.8131548552215034,sub5,variegated
125,0.9421337566135983,1.0821062969659587,0.8508457122341215,sub5,variegated
137,1.0,1.1513908704302873,0.8972651139189671,sub5,variegated
22,0.0,0.0,0.0,sub5,homogeneous
28,0.07373513995007246,0.10917559974478257,0.04168841879440059,sub5,homogeneous
36,0.16419981974497344,0.2085044763132709,0.13125615635859522,sub5,homogeneous
48,0.26777042396275014,0.3228082808907577,0.2298086555156256,sub5,homogeneous
60,0.4195727305522918,0.49220028672859883,0.3714024500839661,sub5,homogeneous
74,0.5199552977858125,0.606732426203394,0.4637281738237045,sub5,homogeneous
92,0.6036032143683397,0.7049962995221181,0.5382528032396731,sub5,homogeneous
108,0.7687389405433831,0.8933541575983115,0.6894848230862042,sub5,homogeneous
125,0.8883837480840344,1.032999490821267,0.7971271157518223,sub5,homogeneous
137,1.0,1.1623729154760272,0.895441133962382,sub5,homogeneous
22,0.0,0.0,0.0,sub6,variegated
28,0.2528779064062321,0.3184983152149053,0.1989719871595002,sub6,variegated
36,0.5155232321912944,0.6012879087520308,0.4520292655445655,sub6,variegated
48,0.6542667183045129,0.7582347840828378,0.5797456414922342,sub6,variegated
60,0.7495216365026175,0.8651518765239766,0.665279895337465,sub6,variegated
74,0.8638878359393602,0.9929983349082828,0.7729062165716696,sub6,variegated
92,0.9634918673452234,1.1046095179478137,0.8643667302135015,sub6,variegated
108,1.024845499845356,1.1747115103411354,0.9180452799313487,sub6,variegated
125,1.0474916083817416,1.2038739708393398,0.9348001707099407,sub6,variegated
137,1.0,1.1647867884649856,0.8801801735954774,sub6,variegated
22,0.0,0.0,0.0,sub6,homogeneous
28,0.05908341791832542,0.11697062537731341,0.0019504816936909055,sub6,homogeneous
36,0.1930504134300995,0.2551201743376473,0.13667025187859208,sub6,homogeneous
48,0.3654585770712601,0.4410561350800166,0.305659524370932,sub6,homogeneous
60,0.46441157974581054,0.5494341221268809,0.3979098970308941,sub6,homogeneous
74,0.5685217795572867,0.6642942617276264,0.497241186592557,sub6,homogeneous
92,0.795359802159541,0.9120049874025213,0.709711356296627,sub6,homogeneous
108,0.8875839347090664,1.0191944551646335,0.7905548331349684,sub6,homogeneous
125,0.9523931447588169,1.0968913023824132,0.8444613710753439,sub6,homogeneous
137,1.0,1.1628329497952505,0.8794883181634445,sub6,homogeneous
22,0.0,0.0,0.0,sub7,variegated
28,0.14792362151670188,0.19259879691710727,0.1132697422163281,sub7,variegated
36,0.323295534147377,0.38657247257167515,0.2817484132286715,sub7,variegated
48,0.4728750200625384,0.5578395645318438,0.4200559492675563,sub7,variegated
60,0.5952203259450746,0.7010561507927376,0.5321519914600843,sub7,variegated
74,0.710595268593629,0.8347495326639898,0.6353408997790942,sub7,variegated
92,0.8274855863044727,0.9696190692936634,0.7419024804013675,sub7,variegated
108,0.926254815469491,1.0864228819561292,0.8326749250178499,sub7,variegated
125,0.9906910124411454,1.161808188217885,0.8900864539488049,sub7,variegated
137,1.0,1.176095788048896,0.895027520949945,sub7,variegated
22,0.0,0.0,0.0,sub7,homogeneous
28,0.04801276531011407,0.08045234933599314,0.019383671465552473,sub7,homogeneous
36,0.12688583579398915,0.16760163076333706,0.09655529515302964,sub7,homogeneous
48,0.22737369785713415,0.28355927688660193,0.19098532484815267,sub7,homogeneous
60,0.3548251965582346,0.4329768164289131,0.30842784006835333,sub7,homogeneous
74,0.5000379031060894,0.605056407072275,0.44014724739586875,sub7,homogeneous
92,0.6647933246109148,0.8006333009706682,0.587386887130768,sub7,homogeneous
108,0.8324822801659612,1.0020077718908345,0.740280960983091,sub7,homogeneous
125,0.956693447126381,1.1526949901455041,0.8480025050189667,sub7,homogeneous
137,1.0,1.2052029778358149,0.883732102992586,sub7,homogeneous
22,0.0,0.0,0.0,test,variegated
