tar_lum,mat_lum,obs,background
155,180.2333333333333,sub5,variegated
60,58.51,sub5,variegated
281,256.9333333333333,sub5,variegated
155,167.5333333333333,sub5,variegated
40,36.58,sub5,variegated
40,38.636666666666656,sub5,variegated
199,205.80000000000004,sub5,variegated
312,342.40000000000003,sub5,variegated
242,256.9333333333333,sub5,variegated
281,284.5333333333333,sub5,variegated
242,266.7333333333333,sub5,variegated
120,139.7666666666667,sub5,variegated
25,25.16,sub5,variegated
281,303.5333333333333,sub5,variegated
199,243.6,sub5,variegated
242,256.9333333333333,sub5,variegated
242,253.2666666666667,sub5,variegated
120,101.56666666666665,sub5,variegated
40,47.95,sub5,variegated
120,126.3333333333333,sub5,variegated
199,205.80000000000004,sub5,variegated
89,117.5,sub5,variegated
312,325.79999999999995,sub5,variegated
120,120.06666666666665,sub5,variegated
281,217.80000000000004,sub5,variegated
25,23.50333333333333,sub5,variegated
25,16.219999999999995,sub5,variegated
199,217.80000000000004,sub5,variegated
155,191.3333333333333,sub5,variegated
199,164.3,sub5,variegated
40,36.58,sub5,variegated
199,177.5333333333333,sub5,variegated
120,146.9333333333333,sub5,variegated
242,259.8333333333333,sub5,variegated
120,124.06666666666665,sub5,variegated
155,194.13333333333327,sub5,variegated
40,34.470000000000006,sub5,variegated
40,38.636666666666656,sub5,variegated
312,259.8333333333333,sub5,variegated
281,270.2,sub5,variegated
89,107.36666666666669,sub5,variegated
155,151.69999999999996,sub5,variegated
40,43.16333333333333,sub5,variegated
242,273.9333333333333,sub5,variegated
25,28.70666666666667,sub5,variegated
155,120.06666666666665,sub5,variegated
40,43.16333333333333,sub5,variegated
60,62.75,sub5,variegated
281,240.3333333333333,sub5,variegated
89,113.46666666666664,sub5,variegated
89,115.7333333333333,sub5,variegated
155,159.1,sub5,variegated
25,24.32,sub5,variegated
25,21.16,sub5,variegated
60,67.19333333333333,sub5,variegated
312,281.1666666666667,sub5,variegated
242,236.6333333333333,sub5,variegated
25,27.80333333333333,sub5,variegated
89,95.81666666666663,sub5,variegated
60,74.93333333333332,sub5,variegated
281,240.3333333333333,sub5,variegated
60,58.51,sub5,variegated
312,366.73333333333323,sub5,variegated
242,277.6333333333334,sub5,variegated
120,174.8666666666667,sub5,variegated
242,253.2666666666667,sub5,variegated
60,60.02666666666665,sub5,variegated
155,149.2333333333333,sub5,variegated
89,99.46333333333332,sub5,variegated
25,23.50333333333333,sub5,variegated
199,253.2666666666667,sub5,variegated
25,25.16,sub5,variegated
120,156.8666666666667,sub5,variegated
199,217.80000000000004,sub5,variegated
281,246.5666666666667,sub5,variegated
60,55.76333333333332,sub5,variegated
199,217.80000000000004,sub5,variegated
89,109.46666666666664,sub5,variegated
312,314.2,sub5,variegated
89,97.63,sub5,variegated
281,295.83333333333326,sub5,variegated
155,180.2333333333333,sub5,variegated
40,42.023333333333326,sub5,variegated
120,105.66666666666669,sub5,variegated
242,233.5333333333333,sub5,variegated
312,311.0,sub5,variegated
312,314.2,sub5,homogeneous
312,333.8666666666666,sub5,homogeneous
60,47.95,sub5,homogeneous
60,45.52,sub5,homogeneous
40,26.94,sub5,homogeneous
312,314.2,sub5,homogeneous
89,91.99,sub5,homogeneous
120,93.88333333333333,sub5,homogeneous
199,217.80000000000004,sub5,homogeneous
25,13.74,sub5,homogeneous
155,144.6,sub5,homogeneous
89,111.36666666666669,sub5,homogeneous
281,354.1,sub5,homogeneous
60,55.76333333333332,sub5,homogeneous
155,159.1,sub5,homogeneous
60,51.81,sub5,homogeneous
281,358.2666666666666,sub5,homogeneous
155,164.3,sub5,homogeneous
40,30.553333333333324,sub5,homogeneous
40,38.636666666666656,sub5,homogeneous
199,231.1333333333333,sub5,homogeneous
312,349.9333333333333,sub5,homogeneous
242,270.2,sub5,homogeneous
281,325.79999999999995,sub5,homogeneous
242,266.7333333333333,sub5,homogeneous
120,128.3666666666667,sub5,homogeneous
25,15.56333333333333,sub5,homogeneous
281,311.0,sub5,homogeneous
199,214.76666666666662,sub5,homogeneous
242,277.6333333333334,sub5,homogeneous
242,284.5333333333333,sub5,homogeneous
120,99.46333333333332,sub5,homogeneous
40,32.44,sub5,homogeneous
120,121.8666666666667,sub5,homogeneous
199,224.3333333333333,sub5,homogeneous
89,93.88333333333333,sub5,homogeneous
312,349.9333333333333,sub5,homogeneous
120,128.3666666666667,sub5,homogeneous
281,303.5333333333333,sub5,homogeneous
25,14.32,sub5,homogeneous
25,21.16,sub5,homogeneous
199,217.80000000000004,sub5,homogeneous
155,151.69999999999996,sub5,homogeneous
199,240.3333333333333,sub5,homogeneous
40,26.03,sub5,homogeneous
199,224.3333333333333,sub5,homogeneous
120,109.46666666666664,sub5,homogeneous
242,299.3666666666666,sub5,homogeneous
120,126.3333333333333,sub5,homogeneous
155,149.2333333333333,sub5,homogeneous
40,31.46666666666667,sub5,homogeneous
40,36.58,sub5,homogeneous
312,370.76666666666677,sub5,homogeneous
281,342.40000000000003,sub5,homogeneous
89,74.93333333333332,sub5,homogeneous
155,177.5333333333333,sub5,homogeneous
40,21.16,sub5,homogeneous
242,281.1666666666667,sub5,homogeneous
25,13.74,sub5,homogeneous
155,144.6,sub5,homogeneous
40,26.94,sub5,homogeneous
60,44.39000000000001,sub5,homogeneous
281,329.8,sub5,homogeneous
89,90.32666666666665,sub5,homogeneous
89,58.51,sub5,homogeneous
155,164.3,sub5,homogeneous
25,13.74,sub5,homogeneous
25,9.46133333333333,sub5,homogeneous
60,53.00333333333334,sub5,homogeneous
312,384.2,sub5,homogeneous
242,256.9333333333333,sub5,homogeneous
25,12.573333333333329,sub5,homogeneous
89,101.56666666666665,sub5,homogeneous
60,49.19333333333332,sub5,homogeneous
281,318.8666666666667,sub5,homogeneous
60,47.95,sub5,homogeneous
312,346.6666666666667,sub5,homogeneous
242,277.6333333333334,sub5,homogeneous
120,115.7333333333333,sub5,homogeneous
242,311.0,sub5,homogeneous
60,33.46,sub5,homogeneous
155,177.5333333333333,sub5,homogeneous
89,95.81666666666663,sub5,homogeneous
25,18.25333333333333,sub5,homogeneous
199,246.5666666666667,sub5,homogeneous
25,12.573333333333329,sub5,homogeneous
120,103.40000000000002,sub5,homogeneous
199,199.9,sub5,homogeneous
281,362.3,sub5,homogeneous
60,53.00333333333334,sub5,homogeneous
199,243.6,sub5,homogeneous
89,73.33333333333331,sub5,homogeneous
312,349.9333333333333,sub5,homogeneous
89,76.69666666666667,sub5,homogeneous
281,337.9333333333333,sub5,homogeneous
155,159.1,sub5,homogeneous
40,26.03,sub5,homogeneous
120,93.88333333333333,sub5,homogeneous
242,314.2,sub5,homogeneous
312,333.8666666666666,sub5,homogeneous
312,342.40000000000003,sub6,variegated
60,68.60333333333334,sub6,variegated
120,144.6,sub6,variegated
312,311.0,sub6,variegated
40,37.603333333333325,sub6,variegated
281,288.63333333333327,sub6,variegated
25,20.436666666666667,sub6,variegated
89,105.66666666666669,sub6,variegated
89,90.32666666666665,sub6,variegated
40,44.39000000000001,sub6,variegated
60,91.99,sub6,variegated
40,40.87333333333333,sub6,variegated
25,24.32,sub6,variegated
242,227.13333333333327,sub6,variegated
25,26.03,sub6,variegated
199,154.2333333333333,sub6,variegated
155,253.2666666666667,sub6,variegated
281,277.6333333333334,sub6,variegated
312,224.3333333333333,sub6,variegated
40,51.81,sub6,variegated
281,263.2666666666667,sub6,variegated
199,249.7,sub6,variegated
89,126.3333333333333,sub6,variegated
120,139.7666666666667,sub6,variegated
155,220.8666666666667,sub6,variegated
60,86.86666666666667,sub6,variegated
120,117.5,sub6,variegated
199,149.2333333333333,sub6,variegated
60,79.87,sub6,variegated
242,227.13333333333327,sub6,variegated
312,197.2333333333333,sub6,variegated
312,277.6333333333334,sub6,variegated
40,47.95,sub6,variegated
120,139.7666666666667,sub6,variegated
155,199.9,sub6,variegated
312,249.7,sub6,variegated
40,51.81,sub6,variegated
60,97.63,sub6,variegated
89,91.99,sub6,variegated
25,44.39000000000001,sub6,variegated
242,188.5,sub6,variegated
60,128.3666666666667,sub6,variegated
281,199.9,sub6,variegated
25,30.553333333333324,sub6,variegated
40,51.81,sub6,variegated
60,86.86666666666667,sub6,variegated
199,224.3333333333333,sub6,variegated
120,142.1,sub6,variegated
242,197.2333333333333,sub6,variegated
281,197.2333333333333,sub6,variegated
60,73.33333333333331,sub6,variegated
199,263.2666666666667,sub6,variegated
89,149.2333333333333,sub6,variegated
242,236.6333333333333,sub6,variegated
40,42.023333333333326,sub6,variegated
89,113.46666666666664,sub6,variegated
312,284.5333333333333,sub6,variegated
120,149.2333333333333,sub6,variegated
312,306.9666666666667,sub6,variegated
312,270.2,sub6,variegated
242,266.7333333333333,sub6,variegated
89,109.46666666666664,sub6,variegated
60,111.36666666666669,sub6,variegated
281,277.6333333333334,sub6,variegated
281,202.9,sub6,variegated
242,263.2666666666667,sub6,variegated
25,46.78333333333332,sub6,variegated
155,117.5,sub6,variegated
60,70.22000000000001,sub6,variegated
199,236.6333333333333,sub6,variegated
242,188.5,sub6,variegated
155,185.8,sub6,variegated
120,144.6,sub6,variegated
89,111.36666666666669,sub6,variegated
25,29.663333333333338,sub6,variegated
242,199.9,sub6,variegated
199,220.8666666666667,sub6,variegated
25,23.50333333333333,sub6,variegated
89,93.88333333333333,sub6,variegated
155,172.1333333333333,sub6,variegated
312,281.1666666666667,sub6,variegated
155,159.1,sub6,variegated
281,295.83333333333326,sub6,variegated
199,273.9333333333333,sub6,variegated
155,146.9333333333333,sub6,variegated
120,115.7333333333333,sub6,variegated
40,64.18,sub6,variegated
155,151.69999999999996,sub6,variegated
120,128.3666666666667,sub6,variegated
120,180.2333333333333,sub6,variegated
89,109.46666666666664,sub6,variegated
155,149.2333333333333,sub6,variegated
199,132.8,sub6,variegated
40,35.54333333333332,sub6,variegated
25,24.32,sub6,variegated
242,233.5333333333333,sub6,variegated
281,314.2,sub6,variegated
199,246.5666666666667,sub6,variegated
281,256.9333333333333,sub6,variegated
25,32.44,sub6,variegated
312,246.5666666666667,sub6,homogeneous
60,76.69666666666667,sub6,homogeneous
120,146.9333333333333,sub6,homogeneous
312,342.40000000000003,sub6,homogeneous
40,33.46,sub6,homogeneous
281,256.9333333333333,sub6,homogeneous
25,23.50333333333333,sub6,homogeneous
89,135.3,sub6,homogeneous
89,115.7333333333333,sub6,homogeneous
40,37.603333333333325,sub6,homogeneous
60,101.56666666666665,sub6,homogeneous
40,46.78333333333332,sub6,homogeneous
25,23.50333333333333,sub6,homogeneous
242,256.9333333333333,sub6,homogeneous
25,13.133333333333335,sub6,homogeneous
199,273.9333333333333,sub6,homogeneous
155,202.9,sub6,homogeneous
281,253.2666666666667,sub6,homogeneous
312,281.1666666666667,sub6,homogeneous
40,53.00333333333334,sub6,homogeneous
281,288.63333333333327,sub6,homogeneous
199,253.2666666666667,sub6,homogeneous
89,83.22666666666667,sub6,homogeneous
120,167.5333333333333,sub6,homogeneous
155,220.8666666666667,sub6,homogeneous
60,60.02666666666665,sub6,homogeneous
120,86.86666666666667,sub6,homogeneous
199,256.9333333333333,sub6,homogeneous
60,51.81,sub6,homogeneous
242,211.7,sub6,homogeneous
312,277.6333333333334,sub6,homogeneous
312,277.6333333333334,sub6,homogeneous
40,44.39000000000001,sub6,homogeneous
120,137.3666666666667,sub6,homogeneous
155,164.3,sub6,homogeneous
312,329.8,sub6,homogeneous
40,49.19333333333332,sub6,homogeneous
60,67.19333333333333,sub6,homogeneous
89,128.3666666666667,sub6,homogeneous
25,26.94,sub6,homogeneous
242,243.6,sub6,homogeneous
60,61.28666666666666,sub6,homogeneous
281,259.8333333333333,sub6,homogeneous
25,27.80333333333333,sub6,homogeneous
40,36.58,sub6,homogeneous
60,91.99,sub6,homogeneous
199,214.76666666666662,sub6,homogeneous
120,149.2333333333333,sub6,homogeneous
242,456.2,sub6,homogeneous
281,253.2666666666667,sub6,homogeneous
60,72.01000000000002,sub6,homogeneous
199,211.7,sub6,homogeneous
89,105.66666666666669,sub6,homogeneous
242,205.80000000000004,sub6,homogeneous
40,42.023333333333326,sub6,homogeneous
89,156.8666666666667,sub6,homogeneous
312,306.9666666666667,sub6,homogeneous
120,121.8666666666667,sub6,homogeneous
312,342.40000000000003,sub6,homogeneous
312,349.9333333333333,sub6,homogeneous
242,281.1666666666667,sub6,homogeneous
89,99.46333333333332,sub6,homogeneous
60,79.87,sub6,homogeneous
281,236.6333333333333,sub6,homogeneous
281,273.9333333333333,sub6,homogeneous
242,277.6333333333334,sub6,homogeneous
25,14.923333333333332,sub6,homogeneous
155,211.7,sub6,homogeneous
60,70.22000000000001,sub6,homogeneous
199,214.76666666666662,sub6,homogeneous
242,295.83333333333326,sub6,homogeneous
155,182.93333333333328,sub6,homogeneous
120,137.3666666666667,sub6,homogeneous
89,111.36666666666669,sub6,homogeneous
25,26.03,sub6,homogeneous
242,233.5333333333333,sub6,homogeneous
199,236.6333333333333,sub6,homogeneous
25,15.56333333333333,sub6,homogeneous
89,137.3666666666667,sub6,homogeneous
155,154.2333333333333,sub6,homogeneous
312,240.3333333333333,sub6,homogeneous
155,159.1,sub6,homogeneous
281,288.63333333333327,sub6,homogeneous
199,231.1333333333333,sub6,homogeneous
155,236.6333333333333,sub6,homogeneous
120,185.8,sub6,homogeneous
40,29.663333333333338,sub6,homogeneous
155,113.46666666666664,sub6,homogeneous
120,117.5,sub6,homogeneous
120,137.3666666666667,sub6,homogeneous
89,139.7666666666667,sub6,homogeneous
155,149.2333333333333,sub6,homogeneous
199,199.9,sub6,homogeneous
40,36.58,sub6,homogeneous
25,18.25333333333333,sub6,homogeneous
242,224.3333333333333,sub6,homogeneous
281,270.2,sub6,homogeneous
199,240.3333333333333,sub6,homogeneous
281,273.9333333333333,sub6,homogeneous
25,8.998333333333331,sub6,homogeneous
242,227.13333333333327,sub7,variegated
242,266.7333333333333,sub7,variegated
281,311.0,sub7,variegated
120,99.46333333333332,sub7,variegated
281,266.7333333333333,sub7,variegated
242,224.3333333333333,sub7,variegated
89,83.22666666666667,sub7,variegated
312,284.5333333333333,sub7,variegated
242,236.6333333333333,sub7,variegated
155,154.2333333333333,sub7,variegated
25,14.32,sub7,variegated
25,18.25333333333333,sub7,variegated
89,86.86666666666667,sub7,variegated
312,253.2666666666667,sub7,variegated
199,202.9,sub7,variegated
155,159.1,sub7,variegated
155,172.1333333333333,sub7,variegated
40,36.58,sub7,variegated
40,32.44,sub7,variegated
199,191.3333333333333,sub7,variegated
312,329.8,sub7,variegated
120,135.3,sub7,variegated
60,64.18,sub7,variegated
25,21.97,sub7,variegated
40,32.44,sub7,variegated
242,281.1666666666667,sub7,variegated
89,78.25999999999999,sub7,variegated
25,18.25333333333333,sub7,variegated
155,156.8666666666667,sub7,variegated
242,233.5333333333333,sub7,variegated
120,99.46333333333332,sub7,variegated
25,21.97,sub7,variegated
60,64.18,sub7,variegated
89,83.22666666666667,sub7,variegated
40,29.663333333333338,sub7,variegated
281,284.5333333333333,sub7,variegated
281,346.6666666666667,sub7,variegated
89,79.87,sub7,variegated
60,50.44,sub7,variegated
60,51.81,sub7,variegated
40,33.46,sub7,variegated
60,61.28666666666666,sub7,variegated
89,84.96333333333331,sub7,variegated
25,17.533333333333335,sub7,variegated
120,109.46666666666664,sub7,variegated
120,99.46333333333332,sub7,variegated
155,164.3,sub7,variegated
199,156.8666666666667,sub7,variegated
312,346.6666666666667,sub7,variegated
89,76.69666666666667,sub7,variegated
312,299.3666666666666,sub7,variegated
60,42.023333333333326,sub7,variegated
120,154.2333333333333,sub7,variegated
89,81.53999999999999,sub7,variegated
155,120.06666666666665,sub7,variegated
312,333.8666666666666,sub7,variegated
25,18.25333333333333,sub7,variegated
120,151.69999999999996,sub7,variegated
120,84.96333333333331,sub7,variegated
281,205.80000000000004,sub7,variegated
199,236.6333333333333,sub7,variegated
281,306.9666666666667,sub7,variegated
242,208.80000000000004,sub7,variegated
312,384.2,sub7,variegated
89,86.86666666666667,sub7,variegated
242,217.80000000000004,sub7,variegated
40,28.70666666666667,sub7,variegated
40,33.46,sub7,variegated
199,236.6333333333333,sub7,variegated
199,208.80000000000004,sub7,variegated
312,306.9666666666667,sub7,variegated
40,40.87333333333333,sub7,variegated
25,24.32,sub7,variegated
60,78.25999999999999,sub7,variegated
242,263.2666666666667,sub7,variegated
199,188.5,sub7,variegated
120,81.53999999999999,sub7,variegated
40,26.03,sub7,variegated
312,322.2,sub7,variegated
120,130.46666666666664,sub7,variegated
281,281.1666666666667,sub7,variegated
155,154.2333333333333,sub7,variegated
199,185.8,sub7,variegated
25,20.436666666666667,sub7,variegated
60,51.81,sub7,variegated
60,68.60333333333334,sub7,variegated
155,111.36666666666669,sub7,variegated
281,306.9666666666667,sub7,variegated
40,33.46,sub7,variegated
60,40.87333333333333,sub7,variegated
242,197.2333333333333,sub7,variegated
155,167.5333333333333,sub7,variegated
89,88.75333333333333,sub7,variegated
25,14.32,sub7,variegated
199,188.5,sub7,variegated
312,396.73333333333323,sub7,variegated
281,295.83333333333326,sub7,variegated
281,256.9333333333333,sub7,variegated
199,208.80000000000004,sub7,variegated
155,197.2333333333333,sub7,variegated
242,284.5333333333333,sub7,homogeneous
242,240.3333333333333,sub7,homogeneous
281,311.0,sub7,homogeneous
120,109.46666666666664,sub7,homogeneous
281,303.5333333333333,sub7,homogeneous
242,284.5333333333333,sub7,homogeneous
89,61.28666666666666,sub7,homogeneous
312,346.6666666666667,sub7,homogeneous
242,288.63333333333327,sub7,homogeneous
155,132.8,sub7,homogeneous
25,10.446666666666669,sub7,homogeneous
25,12.003333333333334,sub7,homogeneous
89,57.06333333333332,sub7,homogeneous
312,354.1,sub7,homogeneous
199,249.7,sub7,homogeneous
155,142.1,sub7,homogeneous
155,139.7666666666667,sub7,homogeneous
40,23.50333333333333,sub7,homogeneous
40,27.80333333333333,sub7,homogeneous
199,240.3333333333333,sub7,homogeneous
312,349.9333333333333,sub7,homogeneous
120,99.46333333333332,sub7,homogeneous
60,37.603333333333325,sub7,homogeneous
25,12.003333333333334,sub7,homogeneous
40,27.80333333333333,sub7,homogeneous
242,249.7,sub7,homogeneous
89,65.72333333333334,sub7,homogeneous
25,11.476666666666665,sub7,homogeneous
155,156.8666666666667,sub7,homogeneous
242,295.83333333333326,sub7,homogeneous
120,101.56666666666665,sub7,homogeneous
25,12.003333333333334,sub7,homogeneous
60,42.023333333333326,sub7,homogeneous
89,65.72333333333334,sub7,homogeneous
40,31.46666666666667,sub7,homogeneous
281,299.3666666666666,sub7,homogeneous
281,358.2666666666666,sub7,homogeneous
89,62.75,sub7,homogeneous
60,39.84,sub7,homogeneous
60,42.023333333333326,sub7,homogeneous
40,28.70666666666667,sub7,homogeneous
60,36.58,sub7,homogeneous
89,53.00333333333334,sub7,homogeneous
25,12.003333333333334,sub7,homogeneous
120,90.32666666666665,sub7,homogeneous
120,93.88333333333333,sub7,homogeneous
155,144.6,sub7,homogeneous
199,314.2,sub7,homogeneous
312,384.2,sub7,homogeneous
89,61.28666666666666,sub7,homogeneous
312,349.9333333333333,sub7,homogeneous
60,44.39000000000001,sub7,homogeneous
120,88.75333333333333,sub7,homogeneous
89,64.18,sub7,homogeneous
155,156.8666666666667,sub7,homogeneous
312,388.23333333333323,sub7,homogeneous
25,13.133333333333335,sub7,homogeneous
120,107.36666666666669,sub7,homogeneous
120,109.46666666666664,sub7,homogeneous
281,362.3,sub7,homogeneous
199,266.7333333333333,sub7,homogeneous
281,375.03333333333325,sub7,homogeneous
242,366.73333333333323,sub7,homogeneous
312,384.2,sub7,homogeneous
89,57.06333333333332,sub7,homogeneous
242,329.8,sub7,homogeneous
40,26.03,sub7,homogeneous
40,24.32,sub7,homogeneous
199,303.5333333333333,sub7,homogeneous
199,346.6666666666667,sub7,homogeneous
312,405.36666666666656,sub7,homogeneous
40,29.663333333333338,sub7,homogeneous
25,13.74,sub7,homogeneous
60,44.39000000000001,sub7,homogeneous
242,349.9333333333333,sub7,homogeneous
199,358.2666666666666,sub7,homogeneous
120,90.32666666666665,sub7,homogeneous
40,26.94,sub7,homogeneous
312,366.73333333333323,sub7,homogeneous
120,97.63,sub7,homogeneous
281,370.76666666666677,sub7,homogeneous
155,154.2333333333333,sub7,homogeneous
199,346.6666666666667,sub7,homogeneous
25,12.003333333333334,sub7,homogeneous
60,45.52,sub7,homogeneous
60,40.87333333333333,sub7,homogeneous
155,161.7,sub7,homogeneous
281,342.40000000000003,sub7,homogeneous
40,26.94,sub7,homogeneous
60,45.52,sub7,homogeneous
242,384.2,sub7,homogeneous
155,154.2333333333333,sub7,homogeneous
89,61.28666666666666,sub7,homogeneous
25,8.539333333333332,sub7,homogeneous
199,322.2,sub7,homogeneous
312,362.3,sub7,homogeneous
281,392.3,sub7,homogeneous
281,366.73333333333323,sub7,homogeneous
199,358.2666666666666,sub7,homogeneous
155,161.7,sub7,homogeneous
312,396.73333333333323,test,variegated
242,306.9666666666667,test,variegated
155,164.3,test,variegated
281,318.8666666666667,test,variegated
155,188.5,test,variegated
199,259.8333333333333,test,variegated
25,16.219999999999995,test,variegated
199,224.3333333333333,test,variegated
120,124.06666666666665,test,variegated
89,88.75333333333333,test,variegated
120,128.3666666666667,test,variegated
40,27.80333333333333,test,variegated
312,333.8666666666666,test,variegated
89,70.22000000000001,test,variegated
199,194.13333333333327,test,variegated
40,24.32,test,variegated
60,61.28666666666666,test,variegated
312,333.8666666666666,test,variegated
25,16.219999999999995,test,variegated
312,337.9333333333333,test,variegated
242,266.7333333333333,test,variegated
155,167.5333333333333,test,variegated
242,270.2,test,variegated
312,342.40000000000003,test,variegated
25,20.436666666666667,test,variegated
89,76.69666666666667,test,variegated
281,342.40000000000003,test,variegated
120,144.6,test,variegated
40,24.32,test,variegated
120,126.3333333333333,test,variegated
25,18.25333333333333,test,variegated
281,342.40000000000003,test,variegated
155,180.2333333333333,test,variegated
40,27.80333333333333,test,variegated
199,227.13333333333327,test,variegated
120,115.7333333333333,test,variegated
120,124.06666666666665,test,variegated
89,84.96333333333331,test,variegated
312,366.73333333333323,test,variegated
281,349.9333333333333,test,variegated
120,113.46666666666664,test,variegated
60,50.44,test,variegated
40,28.70666666666667,test,variegated
312,333.8666666666666,test,variegated
199,220.8666666666667,test,variegated
60,55.76333333333332,test,variegated
89,105.66666666666669,test,variegated
312,314.2,test,variegated
242,318.8666666666667,test,variegated
40,25.16,test,variegated
40,27.80333333333333,test,variegated
120,117.5,test,variegated
25,22.693333333333328,test,variegated
199,224.3333333333333,test,variegated
155,188.5,test,variegated
60,49.19333333333332,test,variegated
155,231.1333333333333,test,variegated
89,84.96333333333331,test,variegated
199,236.6333333333333,test,variegated
242,288.63333333333327,test,variegated
281,284.5333333333333,test,variegated
155,188.5,test,variegated
242,273.9333333333333,test,variegated
60,45.52,test,variegated
25,20.436666666666667,test,variegated
281,318.8666666666667,test,variegated
281,325.79999999999995,test,variegated
25,17.533333333333335,test,variegated
155,149.2333333333333,test,variegated
155,159.1,test,variegated
25,18.25333333333333,test,variegated
40,34.470000000000006,test,variegated
60,50.44,test,variegated
120,137.3666666666667,test,variegated
312,370.76666666666677,test,variegated
25,16.86,test,variegated
242,273.9333333333333,test,variegated
40,31.46666666666667,test,variegated
89,78.25999999999999,test,variegated
199,240.3333333333333,test,variegated
60,54.333333333333336,test,variegated
242,277.6333333333334,test,variegated
199,236.6333333333333,test,variegated
155,194.13333333333327,test,variegated
120,115.7333333333333,test,variegated
25,18.25333333333333,test,variegated
40,26.03,test,variegated
60,61.28666666666666,test,variegated
89,99.46333333333332,test,variegated
281,337.9333333333333,test,variegated
60,50.44,test,variegated
89,81.53999999999999,test,variegated
312,358.2666666666666,test,variegated
199,224.3333333333333,test,variegated
89,72.01000000000002,test,variegated
281,314.2,test,variegated
60,39.84,test,variegated
242,291.8666666666667,test,variegated
281,325.79999999999995,test,variegated
242,270.2,test,variegated
312,349.9333333333333,test,homogeneous
242,277.6333333333334,test,homogeneous
155,146.9333333333333,test,homogeneous
281,333.8666666666666,test,homogeneous
155,151.69999999999996,test,homogeneous
199,233.5333333333333,test,homogeneous
25,14.32,test,homogeneous
199,243.6,test,homogeneous
120,101.56666666666665,test,homogeneous
89,84.96333333333331,test,homogeneous
120,115.7333333333333,test,homogeneous
40,21.16,test,homogeneous
312,358.2666666666666,test,homogeneous
89,68.60333333333334,test,homogeneous
199,227.13333333333327,test,homogeneous
40,24.32,test,homogeneous
60,53.00333333333334,test,homogeneous
312,366.73333333333323,test,homogeneous
25,15.56333333333333,test,homogeneous
312,354.1,test,homogeneous
242,306.9666666666667,test,homogeneous
155,161.7,test,homogeneous
242,295.83333333333326,test,homogeneous
312,370.76666666666677,test,homogeneous
25,15.56333333333333,test,homogeneous
89,83.22666666666667,test,homogeneous
281,337.9333333333333,test,homogeneous
120,107.36666666666669,test,homogeneous
40,26.94,test,homogeneous
120,105.66666666666669,test,homogeneous
25,13.133333333333335,test,homogeneous
281,349.9333333333333,test,homogeneous
155,137.3666666666667,test,homogeneous
40,33.46,test,homogeneous
199,243.6,test,homogeneous
120,109.46666666666664,test,homogeneous
120,111.36666666666669,test,homogeneous
89,73.33333333333331,test,homogeneous
312,337.9333333333333,test,homogeneous
281,337.9333333333333,test,homogeneous
120,117.5,test,homogeneous
60,50.44,test,homogeneous
40,31.46666666666667,test,homogeneous
312,349.9333333333333,test,homogeneous
199,236.6333333333333,test,homogeneous
60,45.52,test,homogeneous
89,64.18,test,homogeneous
312,354.1,test,homogeneous
242,306.9666666666667,test,homogeneous
40,27.80333333333333,test,homogeneous
40,25.16,test,homogeneous
120,111.36666666666669,test,homogeneous
25,14.923333333333332,test,homogeneous
199,259.8333333333333,test,homogeneous
155,144.6,test,homogeneous
60,45.52,test,homogeneous
155,142.1,test,homogeneous
89,58.51,test,homogeneous
199,306.9666666666667,test,homogeneous
242,311.0,test,homogeneous
281,388.23333333333323,test,homogeneous
155,154.2333333333333,test,homogeneous
242,333.8666666666666,test,homogeneous
60,43.16333333333333,test,homogeneous
25,13.74,test,homogeneous
281,362.3,test,homogeneous
281,375.03333333333325,test,homogeneous
25,16.219999999999995,test,homogeneous
155,144.6,test,homogeneous
155,167.5333333333333,test,homogeneous
25,16.219999999999995,test,homogeneous
40,26.94,test,homogeneous
60,51.81,test,homogeneous
120,105.66666666666669,test,homogeneous
312,370.76666666666677,test,homogeneous
25,16.219999999999995,test,homogeneous
242,314.2,test,homogeneous
40,33.46,test,homogeneous
89,67.19333333333333,test,homogeneous
199,249.7,test,homogeneous
60,46.78333333333332,test,homogeneous
242,311.0,test,homogeneous
199,306.9666666666667,test,homogeneous
155,199.9,test,homogeneous
120,99.46333333333332,test,homogeneous
25,15.56333333333333,test,homogeneous
40,27.80333333333333,test,homogeneous
60,51.81,test,homogeneous
89,84.96333333333331,test,homogeneous
281,370.76666666666677,test,homogeneous
60,46.78333333333332,test,homogeneous
89,70.22000000000001,test,homogeneous
312,428.33333333333326,test,homogeneous
199,306.9666666666667,test,homogeneous
89,64.18,test,homogeneous
281,396.73333333333323,test,homogeneous
60,45.52,test,homogeneous
242,346.6666666666667,test,homogeneous
281,384.2,test,homogeneous
242,346.6666666666667,test,homogeneous
