lum,pscale,up_std,low_std,obs,background
159,0.9261924158478679,1.0966802444148764,0.8306437364762675,sub3,variegated
176,0.9942405556756073,1.1768268575535834,0.8909753318592905,sub3,variegated
188,1.0,1.189057845102252,0.893836959780288,sub3,variegated
73,0.0,0.0,0.0,sub3,homogeneous
79,0.01069782668994531,0.046307830277521174,-0.026672228601621693,sub3,homogeneous
87,0.08756649088306824,0.1304572583308253,0.05224097663452579,sub3,homogeneous
99,0.18248658658527991,0.24075848426820412,0.14249757757636972,sub3,homogeneous
111,0.36682119170398597,0.45880235519919016,0.3126121978023158,sub3,homogeneous
125,0.5548604282217386,0.6837549938753383,0.4846715217085918,sub3,homogeneous
144,0.7860654449613745,0.9632591679745953,0.6915859813578642,sub3,homogeneous
159,0.8983180500703843,1.1042898136720654,0.7905979122413196,sub3,homogeneous
176,0.9484867600621976,1.1725892369564037,0.8338599136437559,sub3,homogeneous
188,1.0,1.2311143938464295,0.8753269867638734,sub3,homogeneous
73,0.0,0.0,0.0,sub4,variegated
79,0.14048670889787745,0.18184934618101453,0.1082691270933496,sub4,variegated
87,0.24004857082170536,0.2923451475090598,0.20332512145829845,sub4,variegated
99,0.36809801731404723,0.4359841833906201,0.3222692771467569,sub4,variegated
111,0.4944035896518406,0.5795006491718798,0.4400526748962078,sub4,variegated
125,0.625695176569956,0.732149002370996,0.5594218019668129,sub4,variegated
144,0.7476505613906439,0.8708434634484996,0.6703821216467837,sub4,variegated
159,0.8859958185707301,1.0291825113793485,0.797581289665315,sub4,variegated
176,0.9587355976872499,1.1161732862138107,0.8617935293007046,sub4,variegated
188,1.0,1.1660133123346264,0.8938911199214211,sub4,variegated
73,0.0,0.0,0.0,sub4,homogeneous
79,-0.08906069446396078,-0.046335803931055304,-0.14373022523599988,sub4,homogeneous
87,-0.06978795168475756,-0.02280054989305554,-0.12687500662355855,sub4,homogeneous
99,-0.01055476767778406,0.04638326239106834,-0.06604516550791592,sub4,homogeneous
111,0.10904977086898467,0.18393082620918885,0.05313503771157072,sub4,homogeneous
125,0.30507972983817677,0.41903727736938434,0.24107474795831776,sub4,homogeneous
144,0.6167288582992445,0.8089115414313581,0.5286824839164908,sub4,homogeneous
159,0.9097137764456772,1.1753305252489388,0.7899458894547198,sub4,homogeneous
176,0.9591722765204813,1.2496301655688014,0.8275168633804234,sub4,homogeneous
188,1.0,1.3072309312294532,0.8526694723943458,sub4,homogeneous
73,0.0,0.0,0.0,sub5,variegated
79,0.09903570432779649,0.1485280393033571,0.05247859808540077,sub5,variegated
87,0.2277492009889572,0.28378975989687377,0.18182575743857674,sub5,variegated
99,0.3791185638953293,0.44786295877113697,0.3272180782356191,sub5,variegated
111,0.5233137192811645,0.6076486849285379,0.4642460900956155,sub5,variegated
125,0.6276797598485052,0.7245522324939462,0.5601120693390479,sub5,variegated
144,0.7750112218092131,0.8921793514582141,0.6955311360127878,sub5,variegated
159,0.9008064330030675,1.031578829455724,0.8125326133320567,sub5,variegated
176,0.975037938257529,1.1228806954785517,0.8770111402724552,sub5,variegated
188,1.0,1.152563972702866,0.8933638627081169,sub5,variegated
73,0.0,0.0,0.0,sub5,homogeneous
79,0.00989568942821857,0.04408292517343328,-0.02604503662021036,sub5,homogeneous
87,0.08070447480183705,0.12091645958831271,0.04629161706572313,sub5,homogeneous
99,0.15119309322139632,0.19721779575534953,0.11343687745755798,sub5,homogeneous
111,0.29851583453074826,0.35901517691875484,0.2563324866773049,sub5,homogeneous
125,0.445241454663215,0.5288757353270912,0.39157975167689335,sub5,homogeneous
144,0.5187332125376872,0.6122532034164184,0.45882838629259737,sub5,homogeneous
159,0.731724128848472,0.8601447431445858,0.6534584784332443,sub5,homogeneous
176,0.8891707385255793,1.043527919638534,0.7947660974684153,sub5,homogeneous
188,1.0,1.1701033183083045,0.8928659509147308,sub5,homogeneous
73,0.0,0.0,0.0,sub6,variegated
79,0.19334385831481918,0.25708534605106964,0.13661411478094837,sub6,variegated
87,0.3799140854012912,0.45916082097724137,0.32052100415107426,sub6,variegated
99,0.5810282360559339,0.680473368710548,0.5095462635405645,sub6,variegated
111,0.7296824979933345,0.8483368640137603,0.6464410103675946,sub6,variegated
125,0.8448819069186659,0.9783930141669255,0.7522211496046058,sub6,variegated
144,0.9397941807160274,1.0876286603001861,0.8385018915420167,sub6,variegated
159,1.021857462944602,1.1805960153021275,0.911306499788582,sub6,variegated
176,1.0577106167464188,1.2222413708809075,0.939172701924182,sub6,variegated
188,1.0,1.1692794942050508,0.8754734838708081,sub6,variegated
73,0.0,0.0,0.0,sub6,homogeneous
79,0.027913797404944343,0.07568495426220892,-0.019111244884603258,sub6,homogeneous
87,0.06601765105354067,0.11793100724989496,0.016548152433183687,sub6,homogeneous
99,0.11499019069276885,0.17434777951760744,0.0629296750910879,sub6,homogeneous
111,0.2457015346284095,0.3165437507633282,0.18971205901317786,sub6,homogeneous
125,0.35788853434068474,0.4425086357701564,0.29417164298064025,sub6,homogeneous
144,0.6177901407821033,0.731153884923962,0.5390905969017807,sub6,homogeneous
159,0.7841539283377488,0.9247602904184298,0.6898109304655009,sub6,homogeneous
176,0.9233863926068281,1.090466374272486,0.8119153433526202,sub6,homogeneous
188,1.0,1.1861481437502037,0.8738232438168174,sub6,homogeneous
73,0.0,0.0,0.0,sub7,variegated
79,0.129021726946458,0.1745345953520519,0.0905916645350518,sub7,variegated
87,0.2424565926584441,0.2989471785415868,0.2021959792111194,sub7,variegated
99,0.39858719059590214,0.4751253315457092,0.34823316090495093,sub7,variegated
111,0.5587457260223596,0.6550775551860932,0.4965260046657345,sub7,variegated
125,0.7003964589817512,0.8182509815366272,0.6250249929129211,sub7,variegated
144,0.8376641165485231,0.9754624140999063,0.7493764081636974,sub7,variegated
159,0.9511847439751103,1.1073911910080425,0.853078200574547,sub7,variegated
176,1.007344387682025,1.1744197399226146,0.9003038136014332,sub7,variegated
188,1.0,1.1745263973467386,0.8878518728212367,sub7,variegated
73,0.0,0.0,0.0,sub7,homogeneous
79,0.007653634140842696,0.036477460007275836,-0.02170696844571866,sub7,homogeneous
87,0.05919620661486445,0.09462511796015786,0.029293410621105357,sub7,homogeneous
99,0.12892146444653696,0.1738836876516035,0.09687485525531758,sub7,homogeneous
111,0.23418707841382075,0.2983093089180313,0.19594336455876046,sub7,homogeneous
125,0.39034575040980846,0.4845634878978265,0.3376900601878629,sub7,homogeneous
