lum,pscale,up_std,low_std,obs,background
60,0.5447921455194135,0.7451147084318248,0.5178786263080888,sub7,variegated
74,0.6195716324677084,0.969668492995006,0.5897161278188113,sub7,variegated
92,0.7011984527449695,1.0924423253660485,0.6689588888797836,sub7,variegated
108,0.8994226766197241,1.3859305220978901,0.8688712217550776,sub7,variegated
125,0.947260259479465,1.4469711674469055,0.9137049917766127,sub7,variegated
137,1.0,1.5047264863673369,0.9688945861928506,sub7,variegated
22,0.09178579815438585,0.09894403484144876,0.09085490675504983,sub7,homogeneous
28,0.18449125244204123,0.19795122972156579,0.18287430320659953,sub7,homogeneous
36,0.2743167170233904,0.2909191970486426,0.2709047870090741,sub7,homogeneous
48,0.3629423110643718,0.38032636278459875,0.36079109848852514,sub7,homogeneous
60,0.5386813208760053,0.5577402928995515,0.5312271149816167,sub7,homogeneous
74,0.6288271395708684,0.7083322621291622,0.6195590688240179,sub7,homogeneous
92,0.7269681611222537,0.8093129309443386,0.7135953487582404,sub7,homogeneous
108,0.8127975504635426,0.8957580070760763,0.7977884982928909,sub7,homogeneous
125,0.9030984784390779,0.991838294805351,0.8872115592500837,sub7,homogeneous
137,1.0,1.087505823595583,0.9817777007196621,sub7,homogeneous
22,-1.37741084021347e-12,0.02533379802745666,-0.02533379802934132,test,variegated
28,0.17188957279691439,0.197719243539402,0.16903783025273988,test,variegated
36,0.25706608629078476,0.5487487285806163,0.23380968970781874,test,variegated
48,0.45502147975403845,0.7603637690287357,0.4353284357131375,test,variegated
60,0.49890335021750515,0.8949628163205121,0.474632164086523,test,variegated
74,0.6653269032467367,1.0708407961994018,0.6441003915431244,test,variegated
92,0.7073522855921719,1.1204991633091943,0.685659228035311,test,variegated
108,0.9217215601362202,1.3635248359667023,0.8941518030070085,test,variegated
125,0.9705609285599148,1.4343149660952015,0.9467519742594516,test,variegated
137,1.0,1.4695213085754588,0.978298648864688,test,variegated
22,0.11622656144347869,0.11946957838606616,0.11618902649556831,test,homogeneous
28,0.23131307445723076,0.2476748012621532,0.23027799816400887,test,homogeneous
36,0.3491254939643218,0.3766878235750706,0.34770320968532825,test,homogeneous
48,0.46235638098313225,0.4945526289578057,0.46077781657558786,test,homogeneous
60,0.49876945866097666,0.6160368102185461,0.4930054120745469,test,homogeneous
74,0.5214210720945089,0.7153584470650396,0.514393793662235,test,homogeneous
92,0.6220988161472208,0.9811047961945275,0.6069097690384667,test,homogeneous
108,0.7809253783623723,1.1623978438904452,0.765867237569383,test,homogeneous
125,0.8902436833399647,1.274855204590142,0.8757183947028745,test,homogeneous
137,1.0,1.3882171817694644,0.9857404810679307,test,homogeneous
