tar_lum,mat_lum,obs,background
176,194.13333333333327,sub5,variegated
87,70.22000000000001,sub5,variegated
159,270.2,sub5,variegated
159,167.5333333333333,sub5,variegated
99,144.6,sub5,variegated
125,144.6,sub5,variegated
125,144.6,sub5,variegated
159,214.76666666666662,sub5,variegated
159,295.83333333333326,sub5,variegated
176,231.1333333333333,sub5,variegated
188,236.6333333333333,sub5,variegated
79,26.94,sub5,variegated
144,191.3333333333333,sub5,variegated
87,62.75,sub5,variegated
159,227.13333333333327,sub5,variegated
188,205.80000000000004,sub5,variegated
87,61.28666666666666,sub5,variegated
125,159.1,sub5,variegated
144,194.13333333333327,sub5,variegated
188,217.80000000000004,sub5,variegated
79,40.87333333333333,sub5,variegated
87,67.19333333333333,sub5,variegated
125,124.06666666666665,sub5,variegated
125,132.8,sub5,variegated
111,121.8666666666667,sub5,variegated
144,182.93333333333328,sub5,variegated
111,137.3666666666667,sub5,variegated
111,115.7333333333333,sub5,variegated
159,236.6333333333333,sub5,variegated
144,135.3,sub5,variegated
99,90.32666666666665,sub5,variegated
99,90.32666666666665,sub5,variegated
99,47.95,sub5,variegated
176,185.8,sub5,variegated
73,37.603333333333325,sub5,variegated
159,236.6333333333333,sub5,variegated
188,208.80000000000004,sub5,variegated
111,135.3,sub5,variegated
73,36.58,sub5,variegated
111,103.40000000000002,sub5,variegated
73,37.603333333333325,sub5,variegated
144,139.7666666666667,sub5,variegated
79,46.78333333333332,sub5,variegated
144,161.7,sub5,variegated
79,47.95,sub5,variegated
188,214.76666666666662,sub5,variegated
188,214.76666666666662,sub5,variegated
188,172.1333333333333,sub5,variegated
87,86.86666666666667,sub5,variegated
99,83.22666666666667,sub5,variegated
73,26.03,sub5,variegated
125,132.8,sub5,variegated
87,40.87333333333333,sub5,variegated
144,188.5,sub5,variegated
99,83.22666666666667,sub5,variegated
111,115.7333333333333,sub5,variegated
144,185.8,sub5,variegated
111,128.3666666666667,sub5,variegated
144,208.80000000000004,sub5,variegated
159,167.5333333333333,sub5,variegated
73,33.46,sub5,variegated
99,88.75333333333333,sub5,variegated
159,208.80000000000004,sub5,variegated
79,21.16,sub5,variegated
79,31.46666666666667,sub5,variegated
176,205.80000000000004,sub5,variegated
73,26.03,sub5,variegated
125,214.76666666666662,sub5,variegated
87,73.33333333333331,sub5,variegated
188,169.5333333333333,sub5,variegated
79,60.02666666666665,sub5,variegated
99,78.25999999999999,sub5,variegated
176,214.76666666666662,sub5,variegated
73,26.03,sub5,variegated
79,46.78333333333332,sub5,variegated
125,120.06666666666665,sub5,variegated
73,39.84,sub5,variegated
111,99.46333333333332,sub5,variegated
176,182.93333333333328,sub5,homogeneous
188,208.80000000000004,sub5,homogeneous
87,84.96333333333331,sub5,homogeneous
125,84.96333333333331,sub5,homogeneous
176,180.2333333333333,sub5,homogeneous
99,97.63,sub5,homogeneous
159,161.7,sub5,homogeneous
176,182.93333333333328,sub5,homogeneous
99,91.99,sub5,homogeneous
87,84.96333333333331,sub5,homogeneous
111,111.36666666666669,sub5,homogeneous
176,174.8666666666667,sub5,homogeneous
188,177.5333333333333,sub5,homogeneous
111,90.32666666666665,sub5,homogeneous
73,67.19333333333333,sub5,homogeneous
176,191.3333333333333,sub5,homogeneous
79,79.87,sub5,homogeneous
125,142.1,sub5,homogeneous
79,101.56666666666665,sub5,homogeneous
87,99.46333333333332,sub5,homogeneous
73,68.60333333333334,sub5,homogeneous
144,167.5333333333333,sub5,homogeneous
176,214.76666666666662,sub5,homogeneous
87,67.19333333333333,sub5,homogeneous
159,197.2333333333333,sub5,homogeneous
159,169.5333333333333,sub5,homogeneous
99,101.56666666666665,sub5,homogeneous
125,124.06666666666665,sub5,homogeneous
125,137.3666666666667,sub5,homogeneous
159,191.3333333333333,sub5,homogeneous
159,172.1333333333333,sub5,homogeneous
176,177.5333333333333,sub5,homogeneous
188,224.3333333333333,sub5,homogeneous
79,68.60333333333334,sub5,homogeneous
144,177.5333333333333,sub5,homogeneous
87,86.86666666666667,sub5,homogeneous
159,174.8666666666667,sub5,homogeneous
188,194.13333333333327,sub5,homogeneous
87,83.22666666666667,sub5,homogeneous
125,126.3333333333333,sub5,homogeneous
144,159.1,sub5,homogeneous
188,227.13333333333327,sub5,homogeneous
79,70.22000000000001,sub5,homogeneous
87,81.53999999999999,sub5,homogeneous
125,120.06666666666665,sub5,homogeneous
125,126.3333333333333,sub5,homogeneous
111,105.66666666666669,sub5,homogeneous
144,177.5333333333333,sub5,homogeneous
111,91.99,sub5,homogeneous
111,107.36666666666669,sub5,homogeneous
159,180.2333333333333,sub5,homogeneous
144,199.9,sub5,homogeneous
99,78.25999999999999,sub5,homogeneous
99,97.63,sub5,homogeneous
99,105.66666666666669,sub5,homogeneous
176,202.9,sub5,homogeneous
73,61.28666666666666,sub5,homogeneous
159,202.9,sub5,homogeneous
188,217.80000000000004,sub5,homogeneous
111,117.5,sub5,homogeneous
73,53.00333333333334,sub5,homogeneous
111,103.40000000000002,sub5,homogeneous
73,70.22000000000001,sub5,homogeneous
144,164.3,sub5,homogeneous
79,62.75,sub5,homogeneous
144,126.3333333333333,sub5,homogeneous
79,73.33333333333331,sub5,homogeneous
188,199.9,sub5,homogeneous
188,220.8666666666667,sub5,homogeneous
188,199.9,sub5,homogeneous
87,73.33333333333331,sub5,homogeneous
99,83.22666666666667,sub5,homogeneous
73,54.333333333333336,sub5,homogeneous
125,126.3333333333333,sub5,homogeneous
87,76.69666666666667,sub5,homogeneous
144,156.8666666666667,sub5,homogeneous
99,83.22666666666667,sub5,homogeneous
111,109.46666666666664,sub5,homogeneous
144,174.8666666666667,sub5,homogeneous
111,90.32666666666665,sub5,homogeneous
144,180.2333333333333,sub5,homogeneous
159,188.5,sub5,homogeneous
73,73.33333333333331,sub5,homogeneous
99,99.46333333333332,sub5,homogeneous
159,180.2333333333333,sub5,homogeneous
79,86.86666666666667,sub5,homogeneous
79,81.53999999999999,sub5,homogeneous
176,202.9,sub5,homogeneous
73,65.72333333333334,sub5,homogeneous
125,124.06666666666665,sub5,homogeneous
87,88.75333333333333,sub5,homogeneous
188,253.2666666666667,sub5,homogeneous
79,64.18,sub5,homogeneous
99,95.81666666666663,sub5,homogeneous
176,182.93333333333328,sub5,homogeneous
73,72.01000000000002,sub5,homogeneous
79,72.01000000000002,sub5,homogeneous
125,121.8666666666667,sub5,homogeneous
73,76.69666666666667,sub5,homogeneous
111,121.8666666666667,sub5,homogeneous
111,105.66666666666669,sub6,variegated
87,72.01000000000002,sub6,variegated
144,146.9333333333333,sub6,variegated
159,188.5,sub6,variegated
144,172.1333333333333,sub6,variegated
176,243.6,sub6,variegated
159,188.5,sub6,variegated
144,146.9333333333333,sub6,variegated
176,243.6,sub6,variegated
73,60.02666666666665,sub6,variegated
87,83.22666666666667,sub6,variegated
87,64.18,sub6,variegated
73,36.58,sub6,variegated
144,205.80000000000004,sub6,variegated
73,35.54333333333332,sub6,variegated
99,139.7666666666667,sub6,variegated
125,172.1333333333333,sub6,variegated
99,74.93333333333332,sub6,variegated
176,299.3666666666666,sub6,variegated
144,202.9,sub6,variegated
144,240.3333333333333,sub6,variegated
87,42.023333333333326,sub6,variegated
79,81.53999999999999,sub6,variegated
159,217.80000000000004,sub6,variegated
125,172.1333333333333,sub6,variegated
99,107.36666666666669,sub6,variegated
144,202.9,sub6,variegated
125,149.2333333333333,sub6,variegated
99,111.36666666666669,sub6,variegated
159,182.93333333333328,sub6,variegated
188,197.2333333333333,sub6,variegated
176,217.80000000000004,sub6,variegated
125,117.5,sub6,variegated
111,120.06666666666665,sub6,variegated
79,44.39000000000001,sub6,variegated
159,151.69999999999996,sub6,variegated
176,291.8666666666667,sub6,variegated
159,220.8666666666667,sub6,variegated
111,117.5,sub6,variegated
188,194.13333333333327,sub6,variegated
125,137.3666666666667,sub6,variegated
111,111.36666666666669,sub6,variegated
188,214.76666666666662,sub6,variegated
188,194.13333333333327,sub6,variegated
188,211.7,sub6,variegated
188,214.76666666666662,sub6,variegated
73,38.636666666666656,sub6,variegated
99,146.9333333333333,sub6,variegated
79,57.06333333333332,sub6,variegated
111,151.69999999999996,sub6,variegated
73,42.023333333333326,sub6,variegated
79,45.52,sub6,variegated
159,205.80000000000004,sub6,variegated
79,65.72333333333334,sub6,variegated
73,38.636666666666656,sub6,variegated
188,233.5333333333333,sub6,variegated
144,159.1,sub6,variegated
99,97.63,sub6,variegated
176,202.9,sub6,variegated
176,177.5333333333333,sub6,variegated
188,159.1,sub6,variegated
188,188.5,sub6,variegated
125,154.2333333333333,sub6,variegated
79,38.636666666666656,sub6,variegated
176,180.2333333333333,sub6,variegated
87,47.95,sub6,variegated
79,58.51,sub6,variegated
87,67.19333333333333,sub6,variegated
99,103.40000000000002,sub6,variegated
87,67.19333333333333,sub6,variegated
73,39.84,sub6,variegated
79,60.02666666666665,sub6,variegated
111,97.63,sub6,variegated
99,86.86666666666667,sub6,variegated
111,105.66666666666669,sub6,variegated
73,65.72333333333334,sub6,variegated
99,73.33333333333331,sub6,variegated
125,167.5333333333333,sub6,variegated
73,46.78333333333332,sub6,variegated
176,231.1333333333333,sub6,variegated
159,233.5333333333333,sub6,variegated
125,169.5333333333333,sub6,variegated
111,144.6,sub6,variegated
99,79.87,sub6,variegated
87,72.01000000000002,sub6,variegated
111,121.8666666666667,sub6,variegated
125,194.13333333333327,sub6,variegated
73,37.603333333333325,sub6,variegated
87,79.87,sub6,variegated
125,103.40000000000002,sub6,variegated
111,105.66666666666669,sub6,variegated
159,167.5333333333333,sub6,variegated
79,49.19333333333332,sub6,variegated
144,214.76666666666662,sub6,variegated
87,68.60333333333334,sub6,variegated
176,199.9,sub6,variegated
144,154.2333333333333,sub6,variegated
159,217.80000000000004,sub6,variegated
79,45.52,sub6,variegated
188,197.2333333333333,sub6,variegated
111,121.8666666666667,sub6,homogeneous
87,93.88333333333333,sub6,homogeneous
144,177.5333333333333,sub6,homogeneous
159,277.6333333333334,sub6,homogeneous
144,249.7,sub6,homogeneous
176,259.8333333333333,sub6,homogeneous
159,259.8333333333333,sub6,homogeneous
144,205.80000000000004,sub6,homogeneous
176,185.8,sub6,homogeneous
73,95.81666666666663,sub6,homogeneous
87,107.36666666666669,sub6,homogeneous
87,120.06666666666665,sub6,homogeneous
73,95.81666666666663,sub6,homogeneous
144,161.7,sub6,homogeneous
73,107.36666666666669,sub6,homogeneous
99,93.88333333333333,sub6,homogeneous
125,174.8666666666667,sub6,homogeneous
99,144.6,sub6,homogeneous
176,154.2333333333333,sub6,homogeneous
144,194.13333333333327,sub6,homogeneous
144,211.7,sub6,homogeneous
87,124.06666666666665,sub6,homogeneous
79,76.69666666666667,sub6,homogeneous
159,256.9333333333333,sub6,homogeneous
125,208.80000000000004,sub6,homogeneous
99,61.28666666666666,sub6,homogeneous
144,182.93333333333328,sub6,homogeneous
125,180.2333333333333,sub6,homogeneous
99,130.46666666666664,sub6,homogeneous
159,253.2666666666667,sub6,homogeneous
188,205.80000000000004,sub6,homogeneous
176,188.5,sub6,homogeneous
125,177.5333333333333,sub6,homogeneous
111,169.5333333333333,sub6,homogeneous
79,74.93333333333332,sub6,homogeneous
159,194.13333333333327,sub6,homogeneous
176,224.3333333333333,sub6,homogeneous
159,205.80000000000004,sub6,homogeneous
111,95.81666666666663,sub6,homogeneous
188,270.2,sub6,homogeneous
125,185.8,sub6,homogeneous
111,172.1333333333333,sub6,homogeneous
188,243.6,sub6,homogeneous
188,240.3333333333333,sub6,homogeneous
188,227.13333333333327,sub6,homogeneous
188,188.5,sub6,homogeneous
73,105.66666666666669,sub6,homogeneous
99,124.06666666666665,sub6,homogeneous
79,88.75333333333333,sub6,homogeneous
111,164.3,sub6,homogeneous
73,79.87,sub6,homogeneous
79,107.36666666666669,sub6,homogeneous
159,185.8,sub6,homogeneous
79,120.06666666666665,sub6,homogeneous
73,95.81666666666663,sub6,homogeneous
188,180.2333333333333,sub6,homogeneous
144,233.5333333333333,sub6,homogeneous
99,121.8666666666667,sub6,homogeneous
176,214.76666666666662,sub6,homogeneous
176,233.5333333333333,sub6,homogeneous
188,205.80000000000004,sub6,homogeneous
188,180.2333333333333,sub6,homogeneous
125,174.8666666666667,sub6,homogeneous
79,81.53999999999999,sub6,homogeneous
176,233.5333333333333,sub6,homogeneous
87,93.88333333333333,sub6,homogeneous
79,97.63,sub6,homogeneous
87,103.40000000000002,sub6,homogeneous
99,121.8666666666667,sub6,homogeneous
87,76.69666666666667,sub6,homogeneous
73,47.95,sub6,homogeneous
79,105.66666666666669,sub6,homogeneous
111,107.36666666666669,sub6,homogeneous
99,144.6,sub6,homogeneous
111,124.06666666666665,sub6,homogeneous
73,73.33333333333331,sub6,homogeneous
99,151.69999999999996,sub6,homogeneous
125,199.9,sub6,homogeneous
73,84.96333333333331,sub6,homogeneous
176,249.7,sub6,homogeneous
159,202.9,sub6,homogeneous
125,169.5333333333333,sub6,homogeneous
111,142.1,sub6,homogeneous
99,146.9333333333333,sub6,homogeneous
87,128.3666666666667,sub6,homogeneous
111,101.56666666666665,sub6,homogeneous
125,205.80000000000004,sub6,homogeneous
73,88.75333333333333,sub6,homogeneous
87,79.87,sub6,homogeneous
125,149.2333333333333,sub6,homogeneous
111,159.1,sub6,homogeneous
159,205.80000000000004,sub6,homogeneous
79,101.56666666666665,sub6,homogeneous
144,240.3333333333333,sub6,homogeneous
87,74.93333333333332,sub6,homogeneous
176,177.5333333333333,sub6,homogeneous
144,172.1333333333333,sub6,homogeneous
159,182.93333333333328,sub6,homogeneous
79,93.88333333333333,sub6,homogeneous
188,191.3333333333333,sub6,homogeneous
79,45.52,sub7,variegated
188,349.9333333333333,sub7,variegated
79,36.58,sub7,variegated
144,154.2333333333333,sub7,variegated
111,88.75333333333333,sub7,variegated
188,240.3333333333333,sub7,variegated
73,26.03,sub7,variegated
125,135.3,sub7,variegated
125,130.46666666666664,sub7,variegated
111,132.8,sub7,variegated
99,73.33333333333331,sub7,variegated
79,36.58,sub7,variegated
99,76.69666666666667,sub7,variegated
144,164.3,sub7,variegated
144,159.1,sub7,variegated
73,34.470000000000006,sub7,variegated
188,246.5666666666667,sub7,variegated
176,197.2333333333333,sub7,variegated
111,72.01000000000002,sub7,variegated
125,154.2333333333333,sub7,variegated
87,42.023333333333326,sub7,variegated
159,191.3333333333333,sub7,variegated
176,227.13333333333327,sub7,variegated
188,253.2666666666667,sub7,variegated
73,33.46,sub7,variegated
99,70.22000000000001,sub7,variegated
79,42.023333333333326,sub7,variegated
144,137.3666666666667,sub7,variegated
176,188.5,sub7,variegated
111,156.8666666666667,sub7,variegated
111,121.8666666666667,sub7,variegated
176,202.9,sub7,variegated
159,197.2333333333333,sub7,variegated
87,91.99,sub7,variegated
79,37.603333333333325,sub7,variegated
125,159.1,sub7,variegated
188,266.7333333333333,sub7,variegated
144,246.5666666666667,sub7,variegated
73,28.70666666666667,sub7,variegated
99,68.60333333333334,sub7,variegated
188,253.2666666666667,sub7,variegated
99,73.33333333333331,sub7,variegated
73,21.97,sub7,variegated
125,137.3666666666667,sub7,variegated
144,146.9333333333333,sub7,variegated
79,40.87333333333333,sub7,variegated
79,30.553333333333324,sub7,variegated
111,88.75333333333333,sub7,variegated
73,32.44,sub7,variegated
99,78.25999999999999,sub7,variegated
87,60.02666666666665,sub7,variegated
99,49.19333333333332,sub7,variegated
188,256.9333333333333,sub7,variegated
144,146.9333333333333,sub7,variegated
159,156.8666666666667,sub7,variegated
159,227.13333333333327,sub7,variegated
111,115.7333333333333,sub7,variegated
188,266.7333333333333,sub7,variegated
159,172.1333333333333,sub7,variegated
99,70.22000000000001,sub7,variegated
87,65.72333333333334,sub7,variegated
176,233.5333333333333,sub7,variegated
188,243.6,sub7,variegated
99,76.69666666666667,sub7,variegated
176,180.2333333333333,sub7,variegated
176,240.3333333333333,sub7,variegated
87,30.553333333333324,sub7,variegated
125,84.96333333333331,sub7,variegated
144,177.5333333333333,sub7,variegated
73,29.663333333333338,sub7,variegated
87,39.84,sub7,variegated
125,105.66666666666669,sub7,variegated
73,32.44,sub7,variegated
125,126.3333333333333,sub7,variegated
87,53.00333333333334,sub7,variegated
159,191.3333333333333,sub7,variegated
111,90.32666666666665,sub7,variegated
87,49.19333333333332,sub7,variegated
79,44.39000000000001,sub7,variegated
111,97.63,sub7,variegated
73,29.663333333333338,sub7,variegated
159,211.7,sub7,variegated
99,79.87,sub7,variegated
159,191.3333333333333,sub7,variegated
144,197.2333333333333,sub7,variegated
159,177.5333333333333,sub7,variegated
176,311.0,sub7,variegated
125,128.3666666666667,sub7,variegated
176,236.6333333333333,sub7,variegated
73,26.94,sub7,variegated
79,38.636666666666656,sub7,variegated
188,256.9333333333333,sub7,variegated
87,51.81,sub7,variegated
111,88.75333333333333,sub7,variegated
144,156.8666666666667,sub7,variegated
79,30.553333333333324,sub7,variegated
159,180.2333333333333,sub7,variegated
125,117.5,sub7,variegated
87,55.76333333333332,sub7,variegated
176,202.9,sub7,variegated
79,67.19333333333333,sub7,homogeneous
188,224.3333333333333,sub7,homogeneous
79,78.25999999999999,sub7,homogeneous
144,231.1333333333333,sub7,homogeneous
111,120.06666666666665,sub7,homogeneous
188,224.3333333333333,sub7,homogeneous
73,57.06333333333332,sub7,homogeneous
125,113.46666666666664,sub7,homogeneous
125,115.7333333333333,sub7,homogeneous
111,101.56666666666665,sub7,homogeneous
99,83.22666666666667,sub7,homogeneous
79,65.72333333333334,sub7,homogeneous
99,78.25999999999999,sub7,homogeneous
144,172.1333333333333,sub7,homogeneous
144,174.8666666666667,sub7,homogeneous
73,72.01000000000002,sub7,homogeneous
188,214.76666666666662,sub7,homogeneous
176,243.6,sub7,homogeneous
111,103.40000000000002,sub7,homogeneous
125,120.06666666666665,sub7,homogeneous
87,62.75,sub7,homogeneous
159,231.1333333333333,sub7,homogeneous
176,191.3333333333333,sub7,homogeneous
188,205.80000000000004,sub7,homogeneous
73,55.76333333333332,sub7,homogeneous
99,88.75333333333333,sub7,homogeneous
79,62.75,sub7,homogeneous
144,191.3333333333333,sub7,homogeneous
176,197.2333333333333,sub7,homogeneous
111,105.66666666666669,sub7,homogeneous
111,95.81666666666663,sub7,homogeneous
176,197.2333333333333,sub7,homogeneous
159,199.9,sub7,homogeneous
87,79.87,sub7,homogeneous
79,64.18,sub7,homogeneous
125,124.06666666666665,sub7,homogeneous
188,236.6333333333333,sub7,homogeneous
144,188.5,sub7,homogeneous
73,58.51,sub7,homogeneous
99,93.88333333333333,sub7,homogeneous
188,243.6,sub7,homogeneous
99,83.22666666666667,sub7,homogeneous
73,57.06333333333332,sub7,homogeneous
125,146.9333333333333,sub7,homogeneous
144,202.9,sub7,homogeneous
79,67.19333333333333,sub7,homogeneous
79,68.60333333333334,sub7,homogeneous
111,91.99,sub7,homogeneous
73,57.06333333333332,sub7,homogeneous
99,83.22666666666667,sub7,homogeneous
87,74.93333333333332,sub7,homogeneous
99,83.22666666666667,sub7,homogeneous
188,253.2666666666667,sub7,homogeneous
144,208.80000000000004,sub7,homogeneous
159,231.1333333333333,sub7,homogeneous
159,243.6,sub7,homogeneous
111,113.46666666666664,sub7,homogeneous
188,270.2,sub7,homogeneous
159,199.9,sub7,homogeneous
99,83.22666666666667,sub7,homogeneous
87,72.01000000000002,sub7,homogeneous
176,191.3333333333333,sub7,homogeneous
188,256.9333333333333,sub7,homogeneous
99,81.53999999999999,sub7,homogeneous
176,270.2,sub7,homogeneous
176,249.7,sub7,homogeneous
87,84.96333333333331,sub7,homogeneous
125,137.3666666666667,sub7,homogeneous
144,217.80000000000004,sub7,homogeneous
73,67.19333333333333,sub7,homogeneous
87,72.01000000000002,sub7,homogeneous
125,144.6,sub7,homogeneous
73,60.02666666666665,sub7,homogeneous
125,144.6,sub7,homogeneous
87,84.96333333333331,sub7,homogeneous
159,306.9666666666667,sub7,homogeneous
111,97.63,sub7,homogeneous
87,76.69666666666667,sub7,homogeneous
79,68.60333333333334,sub7,homogeneous
111,124.06666666666665,sub7,homogeneous
73,68.60333333333334,sub7,homogeneous
159,233.5333333333333,sub7,homogeneous
99,83.22666666666667,sub7,homogeneous
159,217.80000000000004,sub7,homogeneous
144,233.5333333333333,sub7,homogeneous
159,240.3333333333333,sub7,homogeneous
176,281.1666666666667,sub7,homogeneous
125,151.69999999999996,sub7,homogeneous
176,303.5333333333333,sub7,homogeneous
73,60.02666666666665,sub7,homogeneous
79,62.75,sub7,homogeneous
188,370.76666666666677,sub7,homogeneous
87,67.19333333333333,sub7,homogeneous
111,101.56666666666665,sub7,homogeneous
144,217.80000000000004,sub7,homogeneous
79,73.33333333333331,sub7,homogeneous
159,253.2666666666667,sub7,homogeneous
125,130.46666666666664,sub7,homogeneous
87,76.69666666666667,sub7,homogeneous
176,240.3333333333333,sub7,homogeneous
87,28.70666666666667,test,variegated
99,68.60333333333334,test,variegated
111,115.7333333333333,test,variegated
87,21.97,test,variegated
176,295.83333333333326,test,variegated
125,191.3333333333333,test,variegated
144,233.5333333333333,test,variegated
159,240.3333333333333,test,variegated
159,263.2666666666667,test,variegated
73,6.100333333333335,test,variegated
125,132.8,test,variegated
79,16.86,test,variegated
125,151.69999999999996,test,variegated
79,22.693333333333328,test,variegated
111,113.46666666666664,test,variegated
188,306.9666666666667,test,variegated
111,120.06666666666665,test,variegated
73,16.219999999999995,test,variegated
144,169.5333333333333,test,variegated
87,44.39000000000001,test,variegated
176,236.6333333333333,test,variegated
111,97.63,test,variegated
159,259.8333333333333,test,variegated
176,311.0,test,variegated
79,32.44,test,variegated
99,73.33333333333331,test,variegated
111,128.3666666666667,test,variegated
99,86.86666666666667,test,variegated
176,281.1666666666667,test,variegated
79,39.84,test,variegated
111,117.5,test,variegated
176,295.83333333333326,test,variegated
99,72.01000000000002,test,variegated
159,270.2,test,variegated
73,16.86,test,variegated
188,303.5333333333333,test,variegated
188,295.83333333333326,test,variegated
99,62.75,test,variegated
79,18.25333333333333,test,variegated
176,277.6333333333334,test,variegated
73,15.56333333333333,test,variegated
144,208.80000000000004,test,variegated
73,13.133333333333335,test,variegated
87,40.87333333333333,test,variegated
125,144.6,test,variegated
159,263.2666666666667,test,variegated
144,180.2333333333333,test,variegated
176,303.5333333333333,test,variegated
159,253.2666666666667,test,variegated
159,249.7,test,variegated
87,27.80333333333333,test,variegated
125,142.1,test,variegated
73,6.863333333333332,test,variegated
176,288.63333333333327,test,variegated
79,5.413333333333332,test,variegated
79,12.573333333333329,test,variegated
111,109.46666666666664,test,variegated
159,246.5666666666667,test,variegated
87,47.95,test,variegated
125,151.69999999999996,test,variegated
99,84.96333333333331,test,variegated
188,329.8,test,variegated
73,18.943333333333328,test,variegated
111,117.5,test,variegated
176,291.8666666666667,test,variegated
144,211.7,test,variegated
87,57.06333333333332,test,variegated
79,37.603333333333325,test,variegated
188,288.63333333333327,test,variegated
159,233.5333333333333,test,variegated
144,208.80000000000004,test,variegated
99,68.60333333333334,test,variegated
99,95.81666666666663,test,variegated
176,284.5333333333333,test,variegated
87,61.28666666666666,test,variegated
144,197.2333333333333,test,variegated
188,314.2,test,variegated
79,24.32,test,variegated
125,130.46666666666664,test,variegated
73,12.003333333333334,test,variegated
144,167.5333333333333,test,variegated
144,185.8,test,variegated
111,97.63,test,variegated
79,21.97,test,variegated
188,291.8666666666667,test,variegated
87,51.81,test,variegated
188,291.8666666666667,test,variegated
125,121.8666666666667,test,variegated
159,220.8666666666667,test,variegated
73,12.573333333333329,test,variegated
99,58.51,test,variegated
125,146.9333333333333,test,variegated
73,17.533333333333335,test,variegated
188,284.5333333333333,test,variegated
188,311.0,test,variegated
87,43.16333333333333,test,variegated
144,197.2333333333333,test,variegated
99,44.39000000000001,test,variegated
125,121.8666666666667,test,variegated
111,95.81666666666663,test,variegated
87,101.56666666666665,test,homogeneous
99,111.36666666666669,test,homogeneous
111,124.06666666666665,test,homogeneous
87,83.22666666666667,test,homogeneous
176,214.76666666666662,test,homogeneous
125,113.46666666666664,test,homogeneous
144,197.2333333333333,test,homogeneous
159,202.9,test,homogeneous
159,224.3333333333333,test,homogeneous
73,73.33333333333331,test,homogeneous
125,128.3666666666667,test,homogeneous
79,81.53999999999999,test,homogeneous
125,126.3333333333333,test,homogeneous
79,73.33333333333331,test,homogeneous
111,128.3666666666667,test,homogeneous
188,243.6,test,homogeneous
111,121.8666666666667,test,homogeneous
73,73.33333333333331,test,homogeneous
144,180.2333333333333,test,homogeneous
87,91.99,test,homogeneous
176,236.6333333333333,test,homogeneous
111,117.5,test,homogeneous
159,224.3333333333333,test,homogeneous
176,220.8666666666667,test,homogeneous
79,72.01000000000002,test,homogeneous
99,91.99,test,homogeneous
111,111.36666666666669,test,homogeneous
99,101.56666666666665,test,homogeneous
176,224.3333333333333,test,homogeneous
79,72.01000000000002,test,homogeneous
111,128.3666666666667,test,homogeneous
176,217.80000000000004,test,homogeneous
99,109.46666666666664,test,homogeneous
159,194.13333333333327,test,homogeneous
73,72.01000000000002,test,homogeneous
188,243.6,test,homogeneous
188,240.3333333333333,test,homogeneous
99,105.66666666666669,test,homogeneous
79,81.53999999999999,test,homogeneous
176,220.8666666666667,test,homogeneous
73,64.18,test,homogeneous
144,167.5333333333333,test,homogeneous
73,62.75,test,homogeneous
87,83.22666666666667,test,homogeneous
125,124.06666666666665,test,homogeneous
159,208.80000000000004,test,homogeneous
144,156.8666666666667,test,homogeneous
176,243.6,test,homogeneous
159,231.1333333333333,test,homogeneous
159,236.6333333333333,test,homogeneous
87,88.75333333333333,test,homogeneous
125,132.8,test,homogeneous
73,67.19333333333333,test,homogeneous
176,233.5333333333333,test,homogeneous
79,76.69666666666667,test,homogeneous
79,73.33333333333331,test,homogeneous
111,132.8,test,homogeneous
159,199.9,test,homogeneous
87,86.86666666666667,test,homogeneous
125,156.8666666666667,test,homogeneous
99,90.32666666666665,test,homogeneous
188,256.9333333333333,test,homogeneous
73,58.51,test,homogeneous
111,113.46666666666664,test,homogeneous
176,214.76666666666662,test,homogeneous
144,191.3333333333333,test,homogeneous
87,70.22000000000001,test,homogeneous
79,72.01000000000002,test,homogeneous
188,263.2666666666667,test,homogeneous
159,256.9333333333333,test,homogeneous
144,182.93333333333328,test,homogeneous
99,81.53999999999999,test,homogeneous
99,109.46666666666664,test,homogeneous
176,246.5666666666667,test,homogeneous
87,78.25999999999999,test,homogeneous
144,164.3,test,homogeneous
188,281.1666666666667,test,homogeneous
79,62.75,test,homogeneous
125,124.06666666666665,test,homogeneous
73,61.28666666666666,test,homogeneous
144,227.13333333333327,test,homogeneous
144,214.76666666666662,test,homogeneous
111,109.46666666666664,test,homogeneous
79,68.60333333333334,test,homogeneous
188,246.5666666666667,test,homogeneous
87,78.25999999999999,test,homogeneous
188,295.83333333333326,test,homogeneous
125,151.69999999999996,test,homogeneous
159,236.6333333333333,test,homogeneous
73,68.60333333333334,test,homogeneous
99,90.32666666666665,test,homogeneous
125,135.3,test,homogeneous
73,61.28666666666666,test,homogeneous
188,284.5333333333333,test,homogeneous
188,243.6,test,homogeneous
87,88.75333333333333,test,homogeneous
144,202.9,test,homogeneous
99,83.22666666666667,test,homogeneous
125,126.3333333333333,test,homogeneous
111,105.66666666666669,test,homogeneous
