lum,pscale,up_std,low_std,obs,background
125,0.6277658606246068,1.1076805227557718,0.562908621615102,sub5,variegated
144,0.7744951724080235,1.271062030709004,0.7134710310073287,sub5,variegated
159,0.8413144873891617,1.3464210921147444,0.7825251307044997,sub5,variegated
176,0.9167649559583422,1.422540400692681,0.8591448729666991,sub5,variegated
188,1.0,1.5108784672468931,0.9421501203980022,sub5,variegated
73,0.3747481517734679,0.5393539093476346,0.3578825447714921,sub5,homogeneous
79,0.37863380610221825,0.5437245123096138,0.362435116347165,sub5,homogeneous
87,0.40700928681127,0.5765721241222629,0.3906544793703662,sub5,homogeneous
99,0.4250617136711978,0.6060602817849677,0.40759719821517404,sub5,homogeneous
111,0.5231572353847731,0.7061427302534748,0.506042803564973,sub5,homogeneous
125,0.5526604850047115,0.7955749705521282,0.5338315629251091,sub5,homogeneous
144,0.7732594097351221,1.031177731764603,0.7503514456826113,sub5,homogeneous
159,0.8717780810376113,1.1299361783723485,0.8490567110531084,sub5,homogeneous
176,0.9704967503809329,1.2288318596403904,0.947836048569415,sub5,homogeneous
188,1.0,1.2855341118812937,0.9790074060300857,sub5,homogeneous
73,-0.017467636357762825,0.0364184553778059,-0.07919210180010605,sub6,variegated
79,0.0440441264676301,0.10308351801488118,-0.006253353641417898,sub6,variegated
87,0.20116748948899438,0.5546166952222592,0.14598116768498182,sub6,variegated
99,0.43435611958002734,0.9052482525801292,0.36396052345998037,sub6,variegated
111,0.5775978196697729,1.230759187072615,0.5115806626265638,sub6,variegated
125,0.6577007640176491,1.3087736969922101,0.5950431623248478,sub6,variegated
144,0.848773322599988,1.5214940629729483,0.7893277182507904,sub6,variegated
159,0.9290667839193605,1.5959108052908435,0.8704338087779363,sub6,variegated
176,0.961966762503824,1.6338527636147486,0.9024061307197838,sub6,variegated
188,1.0,1.672215603308442,0.940500160627385,sub6,variegated
73,0.30555068744767666,0.3955568605565678,0.25523907961380293,sub6,homogeneous
79,0.27668907187304564,0.3655679138451117,0.2269109586346724,sub6,homogeneous
87,0.3657264572524465,0.4579146002305189,0.31707822150029136,sub6,homogeneous
99,0.37426715939852384,0.4659685082658226,0.32437787516593924,sub6,homogeneous
111,0.4640751535062942,0.566719482003002,0.41340704268797324,sub6,homogeneous
125,0.5488910915752998,0.6758213293703469,0.4955737267285621,sub6,homogeneous
144,0.7743945166673998,1.268961898125877,0.7080967903417432,sub6,homogeneous
159,0.8755193839766784,1.6581715209441539,0.8091692775075965,sub6,homogeneous
176,0.9679374557838307,1.7629126636083907,0.9033421787679272,sub6,homogeneous
188,1.0,1.7946869803885686,0.9362809071999347,sub6,homogeneous
73,-0.03652993746207876,-0.012928912703047319,-0.21079886885268626,sub7,variegated
79,0.024221030261664174,0.19960100991050153,-1.2253918407523004e-16,sub7,variegated
87,0.3927614457009397,0.42624097755435886,0.36736617479067324,sub7,variegated
99,0.4667298341164681,0.6462199254304904,0.4439334977996876,sub7,variegated
111,0.5472382548063732,0.7616254960042749,0.5197935318365916,sub7,variegated
125,0.631350263156418,0.9800123552689286,0.6022524606892671,sub7,variegated
144,0.6953357031019111,1.1644950455085834,0.6655926439070918,sub7,variegated
159,0.9156250876133906,1.403934394146528,0.8841261308206809,sub7,variegated
176,0.9629825045943402,1.451745671412504,0.9311930819251898,sub7,variegated
188,1.0,1.4913027029096788,0.9681383484776335,sub7,variegated
73,0.3794417778422968,0.39737875315621696,0.3696905051564254,sub7,homogeneous
79,0.3939415944425022,0.4600062269270501,0.3849688955161538,sub7,homogeneous
87,0.4681736118705431,0.5335356597518907,0.45999603712456644,sub7,homogeneous
99,0.5426687812078759,0.61192872612012,0.5348663125439266,sub7,homogeneous
111,0.6685690320448251,0.7362836086705487,0.6204984446496573,sub7,homogeneous
125,0.7498787550809999,0.8203255746657597,0.6951600494605815,sub7,homogeneous
144,0.8393405488598691,0.9114286478735534,0.8237781072800784,sub7,homogeneous
159,0.9129648068707216,0.9850079305725521,0.8953673274719183,sub7,homogeneous
176,0.9871893654442305,1.0594986828712525,0.9683637696165707,sub7,homogeneous
188,1.0,1.0770378587121254,0.978653994261343,sub7,homogeneous
73,-0.17775584662101843,-0.174499401717215,-0.20320029549741728,test,variegated
79,3.257949733312553e-12,0.02496012470412031,-0.024960124694326936,test,variegated
87,0.22434506215854633,0.4872446078594468,0.20109495343561343,test,variegated
99,0.2738425590443127,0.5584840398810528,0.25062324943025266,test,variegated
111,0.46992722278397103,0.8153333174706774,0.4436498521898508,test,variegated
125,0.6787815100192636,1.0793984433590014,0.6548172721278521,test,variegated
144,0.734450564086314,1.1584752767020583,0.7118898272481103,test,variegated
159,0.8969528675985916,1.328324008623284,0.87682617449663,test,variegated
176,0.9571798074899699,1.4124674261122172,0.9352180339997754,test,variegated
188,1.0,1.4620598868077832,0.9777768452369668,test,variegated
73,0.4896260751956796,0.6758315486751709,0.4812966349055157,test,homogeneous
79,0.5015072176717578,0.6880083801709106,0.4935042818561906,test,homogeneous
87,0.5388369883278968,0.7904791663338455,0.5290972831078447,test,homogeneous
99,0.564253597117992,0.8370612558302569,0.5525091691960696,test,homogeneous
111,0.5891851186390483,0.929844793682602,0.5760448528055557,test,homogeneous
125,0.6148253395498384,0.9600617244202816,0.6018385160639703,test,homogeneous
144,0.7206912724272533,1.0698511272484699,0.7088621127621875,test,homogeneous
159,0.9543205918056328,1.3349768107343531,0.9334144304691446,test,homogeneous
176,0.975333833993301,1.3566076608480733,0.960192464278553,test,homogeneous
188,1.0,1.3966630576134957,0.9872028462188157,test,homogeneous
