"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.83921665009633,2.31109501293806,1.45830871706612
"S3",4.73091414594277,5.51228800441299,4.21120116639552
"S4",5.17543971941869,6.05945783158098,4.61427572046897
"S5",5.4779568352072,6.42553430840508,4.9032225533034
"S6",5.90433224466528,6.91558497533323,5.24858614545294
"S7",6.35245699751032,7.42555699801039,5.67429959837395
"S8",7.10340081641347,8.29795469752868,6.35554395197756
"S9",8.85451683093346,10.2946485350239,7.97262516464536
"S10",10.0956442912707,11.7783656878334,9.04134699224422
