"","pscale","high_boot","low_boot"
"",0,0,0
"S2",5.773310218668,7.48516037338279,0.339177390434663
"S3",10.7049992037631,9.54539322025924,-1.75257137139157
"S4",22.9537257880586,20.3784349038774,7.33124508896843
"S5",23.4492904830754,20.857641387755,7.75528654755415
"S6",23.6602498701208,21.0226932882466,7.961014189148
"S7",23.9713704235982,21.3605142510208,8.19724047879408
"S8",24.0775901103047,21.4877807897886,8.2846708011067
"S9",24.3820749814052,21.8637678851743,8.53321727162702
"S10",24.6028806602185,22.0944513746206,8.66946400807516
