"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.69145384982439,3.58328551926206,2.22380770704889
"S3",3.67157625243526,4.61176527648639,3.129462343896
"S4",6.72488808975599,8.38488447977495,5.89916506461134
"S5",6.89453141927744,8.67693072108221,5.99107573483442
"S6",7.43965313439708,9.26850721557394,6.45879765538685
"S7",7.71053809266834,9.60330948112188,6.75482747156245
"S8",8.09607622978553,10.0745679398953,7.04813687891091
"S9",8.3926845143272,10.4578893764089,7.30193879100524
"S10",8.73445209734973,10.9435490978803,7.55347037131944
