"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.64481294292913,2.12064486197452,1.28406323750716
"S3",4.14889365406891,4.91935291106536,3.6776536790057
"S4",4.36184995014239,5.21161117503428,3.87449781013481
"S5",4.59407167966804,5.46712230783437,4.06034617232037
"S6",4.70235618016509,5.60024116457065,4.16222561521485
"S7",4.82472522321269,5.78608955607183,4.26512281712197
"S8",5.23149759107606,6.28105900295092,4.62547092113632
"S9",6.64392287770325,7.86471644418757,5.91384915197737
"S10",8.86811862727069,10.4824257247464,7.95743014481916
