"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.55413966854926,4.18949898889681,3.15689500116932
"S3",4.81666959896672,5.62393118399033,4.35129073721191
"S4",5.87463861169277,6.85231361120337,5.30255366603764
"S5",6.73298198475557,7.77587862781062,6.09757659374517
"S6",7.44724169652025,8.62459041865395,6.7664173552569
"S7",8.15540673287977,9.40637603813725,7.41373037778758
"S8",8.60522115608919,9.9608418883294,7.82987635167682
"S9",9.07616044017153,10.4771180090525,8.25066463543853
"S10",9.8110068224938,11.3055038063827,8.87174176509016
