"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.31927115732083,1.91488737050601,0.777482026924011
"S3",2.41299017265407,3.15616370044215,1.82478084690548
"S4",5.13286951052959,6.32191238187178,4.32198360750657
"S5",5.97315120150468,7.36240397758063,5.01894132193683
"S6",6.43776469742921,7.87829294535043,5.4572325691616
"S7",6.73500705740516,8.29819451248534,5.72189465974628
"S8",7.17416093704172,8.75231816642484,6.11945615834708
"S9",7.49563986534603,9.15071115448727,6.40089854516705
"S10",7.76184430475018,9.51865540040658,6.61663525487803
