"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.51648499702869,1.94205701489805,1.17987675226758
"S3",4.16616444984726,4.85469961657506,3.74972050092891
"S4",4.46291281283164,5.24083047353019,4.02566390990349
"S5",4.83768252862792,5.65810218013978,4.35123140970276
"S6",5.10291261838959,5.96869143750188,4.56164913893252
"S7",5.40887385560347,6.35140067837941,4.83362957139452
"S8",6.21916080826429,7.26527131657169,5.5869455654969
"S9",7.83082380298231,9.08526186684502,7.0904267967243
"S10",8.99175100065741,10.468733647046,8.10628729661633
