"","pscale","high_boot","low_boot"
"",0,0,0
"S2",0.83815032599072,2.35223459093715,0.176259558776677
"S3",0.834679418408519,1.2344664258713,-1.54063274115697
"S4",10.3161639946129,10.1171942477302,7.47305897437684
"S5",11.2542694391872,11.1554510974248,8.27219819135662
"S6",11.5682945280524,11.5242843660782,8.53138999912948
"S7",11.8999945211411,11.8860575170993,8.77700815588003
"S8",11.8909586459271,11.9371494448632,8.77200889810581
"S9",12.249583609824,12.347778179817,9.03450154518588
"S10",12.2031552818705,12.3659238819003,8.88910625231392
