"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.59141707285023,4.19085663128037,3.19065751883088
"S3",4.72965134711751,5.4957865715978,4.27531872332777
"S4",5.9244421242519,6.85868367111036,5.35891986145981
"S5",6.73485944580776,7.74760043300938,6.11993365601787
"S6",7.57285146713077,8.7046799814558,6.90895923434249
"S7",8.29765434855724,9.55061587333778,7.58855496769436
"S8",8.7284613620255,10.0119673307382,7.98466047961349
"S9",9.33069129491295,10.7223010903271,8.53878617006243
"S10",9.87801739097695,11.3697717920852,9.01559053174944
