"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.57234717234936,2.04228957643259,1.24189544977148
"S3",4.14021187611932,4.91159140989787,3.67236692758074
"S4",4.2344997817638,5.01735928390772,3.76233426651002
"S5",4.46788041047169,5.28317795224369,3.95013360152493
"S6",4.59965783327325,5.47177223737236,4.07400920487046
"S7",4.81886598154073,5.71237413396014,4.26680058000765
"S8",5.0212897304949,5.96625211198844,4.44462160919175
"S9",6.71541421729894,7.85900883272434,6.00963182716354
"S10",8.5939925737518,10.0869268711606,7.66556960171792
