"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.6424367048889,2.30751909489939,1.10518982698018
"S3",2.94304882050264,3.81184423050468,2.34542518738812
"S4",5.78411474720151,7.21925178483832,4.93955338311354
"S5",6.88667932816508,8.60473318135576,5.91998442444534
"S6",7.40658780282189,9.12723747233094,6.38725085767454
"S7",7.66496017529838,9.50640624766662,6.58290563288146
"S8",8.05574517794812,9.92883807779607,6.91733773035944
"S9",8.64257514917255,10.5841631328528,7.4889955197262
"S10",8.8109490959178,10.9022191419798,7.5872845202496
