"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.50931416054321,3.20050442732532,2.10995476083594
"S3",3.70560767846077,4.70223168983789,3.19704667347359
"S4",4.93014270497192,6.10365167636376,4.30514012223672
"S5",6.27823662859919,7.76835571877259,5.48287332793487
"S6",9.33693510473218,11.474043790525,8.26724586687512
"S7",10.2666189635084,12.5252519909768,9.06361895983581
"S8",10.485777601295,12.8253859819156,9.27024800356843
"S9",10.7192960483845,13.1747140317732,9.40950556988583
"S10",11.2600681008233,13.7801815387042,9.87749521600824
