"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.2757466078255,2.85640022184091,1.93564079309049
"S3",3.21675408400458,3.99260314936546,2.78196864209267
"S4",4.27682979622808,5.24007658942907,3.73174442421916
"S5",5.53577614053496,6.76794052923841,4.86376572332472
"S6",8.17531326600815,9.93537096745595,7.26891805524161
"S7",8.852902428734,10.79455489047,7.85625380010795
"S8",9.18752323181898,11.1628982155017,8.15882159825436
"S9",9.58840972422104,11.65586559029,8.49667884373121
"S10",10.0640452275332,12.3114019754002,8.88536955146994
