"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.88092316508291,3.74016081877576,2.41721472849228
"S3",4.39623910308675,5.50879043541405,3.82852027118993
"S4",7.5534282431958,9.41297375404421,6.68555948573459
"S5",7.94239600798801,9.88907665058218,6.99482727607615
"S6",8.43923295880635,10.5293522764676,7.43255163525963
"S7",8.78165902998903,10.9161201825803,7.71679432640735
"S8",9.16318440059569,11.3555472561782,8.04600078140045
"S9",9.46188994618971,11.6541852344856,8.29999453857079
"S10",9.78871075070111,12.0743670884616,8.5810020749393
