"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.95345386903068,2.55006032402714,1.58431152273921
"S3",2.64033929243016,3.47071030506279,2.14140716567458
"S4",3.69145919887026,4.68984026141304,3.13233321888785
"S5",6.44913540105167,8.02367198575248,5.6187721965177
"S6",7.50010961651508,9.38582958936186,6.54553837855937
"S7",8.00702775311778,10.0297622596097,6.94237295218718
"S8",8.38765183447095,10.5363252106374,7.31864745751601
"S9",8.85180298567718,11.0308747931162,7.68703244634475
"S10",8.97733135480796,11.2231948480409,7.76050613402556
