"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.65138153513389,2.06621314220303,1.31281112505538
"S3",4.23156393022151,4.94601196832594,3.77409304149686
"S4",4.37282006531252,5.13924696384318,3.87353269914341
"S5",4.43169525321389,5.20383657084107,3.90992289685901
"S6",4.68658595544241,5.50824643031129,4.15790639559391
"S7",4.77726616505134,5.61317442573553,4.23418942925167
"S8",5.21122081087904,6.13270677923612,4.60580263912108
"S9",6.7385076771468,7.8660326905774,6.01059732571488
"S10",8.75041082442577,10.1911961729243,7.78753443328069
