"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.00677231769255,3.79711197489913,2.49337841786925
"S3",4.16667136951402,5.09612610485981,3.59173476549081
"S4",7.24815342725023,8.80294841943125,6.38319973363027
"S5",7.71503836147377,9.42571957192424,6.78533756561083
"S6",8.15538386761521,9.94641765866495,7.20115264628945
"S7",8.50819444361236,10.364115990116,7.51777251179759
"S8",8.84966439462119,10.7635584297251,7.81358009155136
"S9",9.24962354265234,11.2092053171162,8.16644096168102
"S10",9.60339471235964,11.6560559434547,8.45792874774215
