"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.73204323288895,2.277593052288,1.34930829166894
"S3",4.88487733222229,5.84467716614583,4.33346808082978
"S4",5.08709233592687,6.09929658034174,4.52682137308179
"S5",5.60608235720056,6.72075003340283,5.00253669109432
"S6",5.92043883270521,7.07829888415939,5.28719950680816
"S7",6.37138624479267,7.60505593415467,5.66869058768875
"S8",7.15778053697656,8.53011101769568,6.40553855169633
"S9",9.02428818768158,10.7094093088724,8.11684842464751
"S10",10.0669993753181,11.9966482085641,8.98831766073278
