"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.99861451808673,3.97145960566657,2.49947373443436
"S3",4.70178147295918,6.00529694437228,4.10359419627566
"S4",8.20873370294346,10.3948767353443,7.22055237493637
"S5",8.55372038373095,10.7870755561924,7.52814471258043
"S6",9.17565321594297,11.6031777597023,8.0725450929002
"S7",9.58777578654147,12.0424031269919,8.43298034706932
"S8",9.94093229778431,12.4766894733129,8.76573706329341
"S9",10.376895298807,12.9503164469556,9.15494182809307
"S10",10.7005020231964,13.4530899114595,9.42937657737118
