"","pscale","high_boot","low_boot"
"",0,0,0
"S2",0.829132070102431,2.04747800619936,0.176157027622574
"S3",0.816642906631938,1.20801915270108,-2.16959787509738
"S4",10.0775246752125,9.59333083667124,7.23113789942457
"S5",10.4248814336248,9.97925189586719,7.44708118030688
"S6",10.7467558964737,10.3717328198453,7.71649854847464
"S7",11.1705933399488,10.8497737091481,8.06601007940026
"S8",11.3331850981894,11.0040622526376,8.20164574581321
"S9",11.5516388057443,11.2563518279928,8.34981238848028
"S10",11.8239887104435,11.6957890673337,8.51268273836478
