"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.77800578377129,2.28276695594988,1.45166397832907
"S3",4.31409716488375,5.21510805050488,3.82707128328258
"S4",4.41661534804405,5.30493653130757,3.90938288381896
"S5",4.67915772046719,5.63113536962746,4.16695158696024
"S6",4.73052108892789,5.71030588015497,4.19503372571449
"S7",4.87377882419029,5.85494077202294,4.30395106502205
"S8",5.28428660043534,6.4055256747908,4.69459828998021
"S9",6.99244106689447,8.35405539001107,6.27849989663741
"S10",9.1124419402101,10.8929702195963,8.12647744956323
