"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.78314534019358,2.22231587116189,1.47986235624543
"S3",3.05445415676055,3.67167689466386,2.68760840978843
"S4",4.03995271842255,4.78875031791474,3.64208715824109
"S5",5.4066100693982,6.3265445801819,4.89927161620814
"S6",6.41011452909368,7.47586591333601,5.81051133522724
"S7",7.02461434303787,8.22428630774894,6.38480025432841
"S8",7.53792871137762,8.79228077837865,6.83430493808912
"S9",8.33001692614155,9.71517242634751,7.52070017985197
"S10",9.15632017330231,10.686402841567,8.31780503448469
