"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.6316951484912,3.3282948590101,2.1912168680938
"S3",3.77699399714883,4.56417236952088,3.2640295600293
"S4",6.62442824710317,7.95353002776438,5.84952881585796
"S5",7.03274565967128,8.47572819162427,6.18336558773821
"S6",7.56181725236139,9.04214222000823,6.69228851116252
"S7",7.82862747550844,9.36174150455963,6.9021537438129
"S8",8.22266239048094,9.83805897602829,7.26766593761239
"S9",8.75479319594742,10.4258963943511,7.75902541552279
"S10",8.98270578512101,10.781107559379,7.8928994102249
