"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.28588984312006,4.14933934439905,2.75505483631917
"S3",4.82924187520933,5.96960484137858,4.18610288404668
"S4",7.42952502574558,9.05230613615875,6.49804035015524
"S5",9.00541130135187,10.9293593542032,7.92300134990583
"S6",9.87224355420437,11.9858216616649,8.69944937803504
"S7",10.4730529741855,12.633734928148,9.24527165343965
"S8",10.9502492044161,13.2139355849612,9.64475215950126
"S9",11.3222551474084,13.6628589427821,10.0173014160057
"S10",11.5115430874903,13.9425675817435,10.1675643473798
