"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.54802750235521,2.03917413802767,1.17694099702153
"S3",4.37071443480887,5.16657412409724,3.87492090519525
"S4",4.84794507906902,5.70914626658132,4.29515207731818
"S5",5.05840329207438,5.99054103256068,4.51055681928533
"S6",5.52372268592884,6.50211866716931,4.89122296040108
"S7",5.85802144649607,6.92607577897896,5.23059797998851
"S8",6.56994654696018,7.74948670058564,5.86410151378562
"S9",8.2879441139318,9.66973489318834,7.4623792242584
"S10",9.50617570865399,11.1421057114294,8.50109513584944
