"","pscale","high_boot","low_boot"
"",0,0,0
"S2",0.837595101633252,2.5480519500908,0.181615637478558
"S3",0.833568969693582,1.23567788416783,-1.43482806600968
"S4",10.4781100942735,10.5100159800777,7.56211180300086
"S5",11.1239794023798,11.3058425714048,8.06980607233901
"S6",11.5289239133525,11.7443938718912,8.39210492023803
"S7",11.6673857156773,11.9290579210426,8.52688609477836
"S8",12.0176248412954,12.292467039448,8.83285726976426
"S9",12.2795297410537,12.6219115311276,9.01915200473324
"S10",12.6472516305051,13.0969040961499,9.29139780871823
