"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.51683732444874,7.85995206531755,2.8606439299761
"S3",4.53247826927936,9.00681589363409,3.85833752936276
"S4",8.18137162248881,16.9520521893525,7.09810970270868
"S5",8.6063109636854,17.4644329931358,7.42311318198328
"S6",9.03537619179022,17.8149188805479,7.82965855391968
"S7",9.40754288683394,18.2506088494491,8.2053102518025
"S8",9.75599897502075,18.6985491655225,8.49789410007554
"S9",10.1259254237529,18.9667558598923,8.8416146307972
"S10",10.6863488767345,19.698356002435,9.33441299931074
