"","pscale","high_boot","low_boot"
"",0,0,0
"S2",4.13259165418893,4.92115021031018,3.67479848604558
"S3",5.40775898669115,6.33388201539701,4.87236376430656
"S4",6.77878759289913,7.97999685732547,6.10655955301045
"S5",7.63211885802443,8.90887397991205,6.88363584448647
"S6",8.60606119496557,10.0364205091996,7.76736633513433
"S7",9.40153488130584,10.8966512277269,8.49554971227424
"S8",10.0029504273067,11.6638463526827,9.07321080792879
"S9",10.5285743818879,12.2529220560959,9.48745126686041
"S10",11.1749162583343,13.0040889677992,10.0586134768154
