"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.54562238532089,1.99972609487027,1.19039314403456
"S3",4.27092102532061,5.00947640831799,3.81759003688276
"S4",4.59080594211299,5.41988120953914,4.11616303930023
"S5",4.92091053031117,5.76183210851999,4.43235437884768
"S6",5.31224451454956,6.24764062005773,4.77058411130864
"S7",5.71324162133399,6.69725765700403,5.13018620626814
"S8",6.57747333463621,7.70477922896673,5.89767288863908
"S9",8.21107431391318,9.56990652955122,7.45116016776081
"S10",9.31430230915831,10.8985586383015,8.4537573253653
