"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.39265618608789,1.82906865219779,1.06165341502578
"S3",4.22674114720497,5.00191788727955,3.78670780415005
"S4",4.46731037228271,5.32835047805649,3.98585458415755
"S5",4.79484327538938,5.70486040416442,4.30186273059809
"S6",5.23628853561549,6.19011059229141,4.68011867437893
"S7",5.53654715814595,6.56338834673696,4.92828569907829
"S8",6.26016343028785,7.37893567307021,5.60598388590559
"S9",7.8348106547429,9.158471293773,7.07021223030427
"S10",8.92175143794211,10.4564030007345,7.98452466037341
