"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.50514720150141,4.67002153273181,2.83867525083811
"S3",4.82049909047759,6.34410391713578,4.14551185992165
"S4",8.42621501346346,10.9291796430448,7.35803224849443
"S5",9.08982569747184,11.7245570614592,7.92042518212633
"S6",9.51258702583392,12.2114302421692,8.31904624306462
"S7",9.84735668191358,12.6393001016654,8.64510727070072
"S8",10.4145252268308,13.3033607406379,9.10218123800905
"S9",10.6771393013255,13.5974402138197,9.34239716181585
"S10",11.0955118678753,14.1761532056466,9.73850600955957
