"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.46842908110881,1.88236637494492,1.19424531068929
"S3",2.52929894177943,3.04359472536512,2.19445308283685
"S4",3.3891872928518,3.98624055064565,3.0080761905031
"S5",4.68503912632986,5.43281969756856,4.22842344851464
"S6",5.45609316329384,6.30152474633875,4.92180060214636
"S7",6.14087183254499,7.12826751847218,5.55069297177621
"S8",6.80595266056265,7.87657309179001,6.13577045467804
"S9",7.53172658676895,8.6255652213814,6.80618682599662
"S10",8.18143136741427,9.49621689045562,7.33782835707011
