"","pscale","high_boot","low_boot"
"",0,0,0
"S2",5.84475896553636,4.40465693163369,0.163623596223805
"S3",11.1651174183647,8.6114186476654,0.295410611882856
"S4",23.9342364247925,18.3666986786132,7.28176282649537
"S5",24.3819174591942,18.9764234728098,7.57460308080551
"S6",24.659086246635,19.285739412395,7.80859522248756
"S7",24.9408790251987,19.5626638543054,8.07308961422925
"S8",25.2985431754355,19.8679990975958,8.37581686424812
"S9",25.6385768089259,20.3566240155003,8.69076679800874
"S10",25.6428709780808,20.2896027137907,8.63057613615642
