"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.90184203937037,2.36805187093556,1.58677221246845
"S3",4.43226779659497,5.235466128037,3.9606685659959
"S4",4.53479611576131,5.36238781691373,4.03789196223336
"S5",4.76595412862928,5.64984991053581,4.21991799171519
"S6",4.7648815619346,5.66861764387389,4.22613430882395
"S7",5.02752388690345,5.95103054175327,4.42418425154593
"S8",5.39255913637759,6.41500689333391,4.79723617342957
"S9",7.04041246505235,8.33745349580992,6.26998338610983
"S10",9.23328211730195,10.9298601095557,8.2748888904991
