"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.37974667087147,1.73900990302152,1.10258999244733
"S3",2.46371472645886,2.93518245813187,2.11689691971695
"S4",3.22958870691732,3.78468346887665,2.81686256644883
"S5",4.36690281004392,5.08087609558977,3.86698798984965
"S6",5.4996802614911,6.35427610536543,4.92300412003908
"S7",5.80546900889255,6.75809079671312,5.17537561221143
"S8",6.3800630397781,7.36040866023397,5.7025981775621
"S9",6.99212674667326,8.11384896302475,6.25691263779145
"S10",7.82218115367121,9.05015012825354,7.00067631983122
