"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.41656086883967,4.41750422152571,2.84694859757066
"S3",4.34124235701246,5.40761567371635,3.73567633110606
"S4",7.68741979312819,9.57991545976515,6.71960948953259
"S5",8.12545719745713,10.1135862148843,7.07536513739822
"S6",8.65649742690291,10.7377030460717,7.54696348414815
"S7",9.06816438865889,11.1384223935322,7.926493064904
"S8",9.44051538676263,11.5513953218077,8.25040384596474
"S9",9.71881559799896,11.9429782511517,8.42875486233709
"S10",10.121703381247,12.4344490588714,8.76907057480899
