"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.87349965022654,2.33732121353515,1.53819606433941
"S3",4.26887567510068,5.11747613919326,3.76884771461081
"S4",4.56330543220919,5.44037933602873,4.03314377726789
"S5",4.72492569772129,5.65937809961135,4.17751639518315
"S6",4.75869822374126,5.67757563482445,4.196678259522
"S7",4.85010367166786,5.8259446291735,4.26611537103904
"S8",5.2464859710287,6.33295454731144,4.62752729381153
"S9",6.99090150423927,8.31351982574895,6.19882158315458
"S10",9.11137667274129,10.8041155610702,8.10064923389272
