"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.81213085865564,2.24994731326831,1.46701285092861
"S3",4.2178747483976,4.95129414133141,3.71574992613324
"S4",4.48914269458467,5.2909771989695,3.95091233574105
"S5",4.64024624685139,5.44757009416501,4.0886591900932
"S6",4.84827304080073,5.70340912830847,4.26949977264068
"S7",4.91525340420125,5.78605479744867,4.32032685481818
"S8",5.2865176292372,6.26816234057244,4.63242803501608
"S9",7.06292275542708,8.28367713962728,6.25743328127465
"S10",9.14354569203599,10.7035213304995,8.09637532201938
