"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.04436035302705,2.56985374251425,1.65236754496394
"S3",3.42348102041149,4.13274935990428,2.95283652248582
"S4",5.16010894026316,6.15662332090472,4.52844092297744
"S5",6.51697137992839,7.74286228432154,5.78261680077153
"S6",7.07892667237138,8.36577509613119,6.26430969977398
"S7",7.56002771167685,8.91802782376777,6.73133860926322
"S8",7.9036149083765,9.31861012559677,7.00413006156252
"S9",7.95487593309762,9.43437228185433,7.04372550012756
"S10",8.11283458734655,9.60444666549798,7.12558527727905
