"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.59974196818414,2.15141117593936,1.22330824254486
"S3",2.6554914350113,3.50957772130076,2.12085850358743
"S4",3.53800959545119,4.51566616461638,2.95619998987705
"S5",6.44263321086975,8.05432330288206,5.60659419523992
"S6",7.6617268551433,9.52412660119646,6.65379906875628
"S7",8.05080714551581,9.95831543482003,6.99570873364529
"S8",8.48295561158977,10.5279105925289,7.38632862137476
"S9",8.98955053563548,11.1271828497454,7.82193514182303
"S10",9.33044586982445,11.5982114069318,8.03734789758756
