"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.85006124957472,2.27484293361272,1.5602363887618
"S3",2.99229918040843,3.550709183934,2.62659817731551
"S4",3.80470727976236,4.45133844646775,3.38394188656486
"S5",5.13470166950207,5.95450120637972,4.62937645887653
"S6",6.22232572957638,7.18775986720567,5.60402934009649
"S7",6.79127619952414,7.8632676592111,6.13339471620291
"S8",7.35549509149184,8.51354088191072,6.64649158939648
"S9",8.10156756065675,9.37949598430927,7.32183576751868
"S10",8.79606792812674,10.2523178781231,7.97445265199022
