"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.6708057162379,2.09528433300615,1.36363352386389
"S3",3.91505639124077,4.61052178643798,3.47170460070161
"S4",4.08599088492414,4.84764784797858,3.6372207785825
"S5",4.25780710161717,5.0575286118294,3.776528760855
"S6",4.48330394406867,5.31565391578821,4.00109537003442
"S7",4.58241372310535,5.4592596850763,4.076612263219
"S8",4.93653695040804,5.86511968019676,4.39220660550889
"S9",6.35735814235721,7.45628541872913,5.68014064273322
"S10",8.11814238036921,9.55060355103268,7.26710318961485
