"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.58144147183993,2.07196759086569,1.19445697949302
"S3",4.60261839904555,5.49137929423109,4.09895208020929
"S4",4.91095282417153,5.81186771541582,4.36738399057701
"S5",5.2564743822721,6.25441614138449,4.65677383207119
"S6",5.64194212730976,6.71095465587792,5.00854327648017
"S7",6.04653574588107,7.20408142517878,5.36611243577779
"S8",6.81741848431763,8.07137510823405,6.08353529560409
"S9",8.43342727768118,9.93865520372266,7.55827213734933
"S10",9.77682650037866,11.5288113059539,8.73392282351086
