"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.29584858310197,1.75969366515937,0.939614155240018
"S3",2.37253222802546,3.13734386996277,1.89307454982926
"S4",3.22095889462193,4.14195514705443,2.69562778646285
"S5",5.98987075967757,7.43012265750683,5.2108018105639
"S6",7.01138922052456,8.71373762431392,6.14187119502738
"S7",7.42834558125878,9.26351887334155,6.48945756740854
"S8",7.82733720399716,9.77799268766879,6.86791520277581
"S9",8.30697401597602,10.3386044291166,7.23270916008844
"S10",8.6648618591691,10.8578885902552,7.53433867519229
