"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.20241965008255,4.12504636341103,2.65755187889409
"S3",4.1588630849068,5.17542807486115,3.57921605443295
"S4",7.20291638116209,8.83094855067645,6.33801696050291
"S5",7.92512612626244,9.74188738381709,6.95992390803214
"S6",8.2409719479392,10.1198116480791,7.24998665853839
"S7",8.54583801855325,10.504819971244,7.50720277759337
"S8",8.83944560876432,10.8365303897535,7.74429373320284
"S9",9.11861831887318,11.1210566211249,8.00186949471626
"S10",9.49583364797998,11.6427356462638,8.31968782004558
