"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.09992791107108,1.53112251530338,0.741504744746384
"S3",3.92641704418883,4.63706547391145,3.51843208776275
"S4",4.14951330929219,4.89269918296312,3.72346392147449
"S5",4.48795695103468,5.25342042326428,4.00218342625376
"S6",4.83971019718783,5.65820028323532,4.32458213249705
"S7",5.11915465943927,5.99254169318587,4.5918500924122
"S8",5.84220935781418,6.88090895103244,5.24769970747873
"S9",7.46444522959453,8.6406271175954,6.75578580897354
"S10",8.65789176340922,10.0793565256949,7.81883863228336
