"","pscale","high_boot","low_boot"
"",0,0,0
"S2",0.82544849589954,1.99335432923948,0.167074091300799
"S3",0.809275758226159,1.18836926656861,-2.54327106061179
"S4",9.95785368651835,9.43435264781748,7.14554875209913
"S5",10.4379276118065,10.0183999209806,7.48881679706441
"S6",10.7302337275068,10.3473569499376,7.718674063872
"S7",10.9541805417912,10.5745487173798,7.91578807220224
"S8",11.1157073911945,10.8113466704381,7.99973368899313
"S9",11.4440025250952,11.2081238367688,8.28710412253185
"S10",11.5554309280777,11.344954344931,8.29793732817972
